Average:	 WordAccuracy: 0.2688750758242608 	 CharacterAccuracy: 0.6069741943436912 
argus_lb3026335_5_0200.txt 	 WordAccuracy: 0.0872093023255814 	 CharacterAccuracy: 0.313326551373346 
argus_lb3026335_5_0026.txt 	 WordAccuracy: 0.42679127725856697 	 CharacterAccuracy: 0.751853964632059 
argus_lb3026335_5_0128.txt 	 WordAccuracy: 0.1926605504587156 	 CharacterAccuracy: 0.601895734597156 
argus_lb3026335_5_0069.txt 	 WordAccuracy: 0.44884488448844884 	 CharacterAccuracy: 0.788707799767171 
argus_lb3026335_5_0061.txt 	 WordAccuracy: 0.36585365853658536 	 CharacterAccuracy: 0.774255523535062 
argus_lb3026335_5_0088.txt 	 WordAccuracy: 0.19591836734693877 	 CharacterAccuracy: 0.605594405594405 
argus_lb3026335_5_0042.txt 	 WordAccuracy: 0.41798941798941797 	 CharacterAccuracy: 0.775471698113207 
argus_lb3026335_5_0150.txt 	 WordAccuracy: 0.32222222222222224 	 CharacterAccuracy: 0.756756756756756 
argus_lb3026335_5_0016.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0. 
argus_lb3026335_5_0054.txt 	 WordAccuracy: 0.3190789473684211 	 CharacterAccuracy: 0.75769901220220 
argus_lb3026335_5_0119.txt 	 WordAccuracy: 0.39039039039039036 	 CharacterAccuracy: 0.788172043010752 
argus_lb3026335_5_0151.txt 	 WordAccuracy: 0.3050847457627119 	 CharacterAccuracy: 0.718837339295695 
argus_lb3026335_5_0181.txt 	 WordAccuracy: 0.31699346405228757 	 CharacterAccuracy: 0.722521551724137 
argus_lb3026335_5_0152.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0. 
argus_lb3026335_5_0050.txt 	 WordAccuracy: 0.24528301886792453 	 CharacterAccuracy: 0.613333333333333 
argus_lb3026335_5_0007.txt 	 WordAccuracy: 0.13861386138613863 	 CharacterAccuracy: 0.454749859471613 
argus_lb3026335_5_0156.txt 	 WordAccuracy: 0.12916666666666668 	 CharacterAccuracy: 0.4022662889518413 
argus_lb3026335_5_0104.txt 	 WordAccuracy: 0.27074235807860264 	 CharacterAccuracy: 0.699146514935988 
argus_lb3026335_5_0108.txt 	 WordAccuracy: 0.46405228758169936 	 CharacterAccuracy: 0.78962875662934 
argus_lb3026335_5_0140.txt 	 WordAccuracy: 0.44 	 CharacterAccuracy: 0.799784133837021 
argus_lb3026335_5_0101.txt 	 WordAccuracy: 0.3129251700680272 	 CharacterAccuracy: 0.688769414575866 
argus_lb3026335_5_0109.txt 	 WordAccuracy: 0.4261744966442953 	 CharacterAccuracy: 0.782887077997671 
argus_lb3026335_5_0179.txt 	 WordAccuracy: 0.3125 	 CharacterAccuracy: 0.724444444444444 
argus_lb3026335_5_0086.txt 	 WordAccuracy: 0.22945205479452055 	 CharacterAccuracy: 0.65298944900351 
argus_lb3026335_5_0120.txt 	 WordAccuracy: 0.12234042553191489 	 CharacterAccuracy: 0.477955911823647 
argus_lb3026335_5_0005.txt 	 WordAccuracy: 0.16225165562913907 	 CharacterAccuracy: 0.560669456066945 
argus_lb3026335_5_0195.txt 	 WordAccuracy: 0.3670886075949367 	 CharacterAccuracy: 0.752783964365256 
argus_lb3026335_5_0031.txt 	 WordAccuracy: 0.2826086956521739 	 CharacterAccuracy: 0.685393258426966 
argus_lb3026335_5_0003.txt 	 WordAccuracy: 0.37401574803149606 	 CharacterAccuracy: 0.769331585845347 
