Average:	 WordAccuracy: 0.11842466392760558 	 CharacterAccuracy: 0.5447082913247127 
100859_0032.txt 	 WordAccuracy: 0.03794642857142857 	 CharacterAccuracy: 0.2914735866543095 
100848_0018.txt 	 WordAccuracy: 0.07792207792207792 	 CharacterAccuracy: 0.554192229038854 
100858_0032.txt 	 WordAccuracy: 0.13471502590673576 	 CharacterAccuracy: 0.605761940864291 
100861_0202.txt 	 WordAccuracy: 0.128125 	 CharacterAccuracy: 0.597459697117733 
100860_0114.txt 	 WordAccuracy: 0.17966101694915254 	 CharacterAccuracy: 0.557126030624263 
100848_0088.txt 	 WordAccuracy: 0.12295081967213115 	 CharacterAccuracy: 0.595345830639948 
100854_0009.txt 	 WordAccuracy: 0.09152542372881356 	 CharacterAccuracy: 0.604327666151468 
100848_0019.txt 	 WordAccuracy: 0.05309734513274336 	 CharacterAccuracy: 0.491444216290212 
100861_0201.txt 	 WordAccuracy: 0.13941018766756033 	 CharacterAccuracy: 0.646247464503042 
100865_0021.txt 	 WordAccuracy: 0.2647058823529412 	 CharacterAccuracy: 0.646313364055299 
100864_0017.txt 	 WordAccuracy: 0.11428571428571428 	 CharacterAccuracy: 0.552299140980293 
100860_0075.txt 	 WordAccuracy: 0.19148936170212766 	 CharacterAccuracy: 0.598984771573604 
100848_0021.txt 	 WordAccuracy: 0.04017857142857143 	 CharacterAccuracy: 0.4934618031658637 
100857_0001.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.174698795180722 
100865_0022.txt 	 WordAccuracy: 0.17073170731707318 	 CharacterAccuracy: 0.57509157509157 
100857_0004.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.426002766251728 
100864_0019.txt 	 WordAccuracy: 0.05776173285198556 	 CharacterAccuracy: 0.564758198999444 
100864_0018.txt 	 WordAccuracy: 0.1296928327645051 	 CharacterAccuracy: 0.604838709677419 
100858_0034.txt 	 WordAccuracy: 0.19900497512437812 	 CharacterAccuracy: 0.657034220532319 
100858_0065.txt 	 WordAccuracy: 0.10377358490566038 	 CharacterAccuracy: 0.570100143061516 
100854_0008.txt 	 WordAccuracy: 0.11929824561403508 	 CharacterAccuracy: 0.588422729686670 
100859_0095.txt 	 WordAccuracy: 0.09090909090909091 	 CharacterAccuracy: 0.609336609336609 
100864_0020.txt 	 WordAccuracy: 0.09634551495016612 	 CharacterAccuracy: 0.55161787365177 
100861_0018.txt 	 WordAccuracy: 0.1607565011820331 	 CharacterAccuracy: 0.602073650339649 
100859_0030.txt 	 WordAccuracy: 0.15151515151515152 	 CharacterAccuracy: 0.553846153846153 
100860_0078.txt 	 WordAccuracy: 0.27007299270072993 	 CharacterAccuracy: 0.654161781946072 
100858_0035.txt 	 WordAccuracy: 0.14832535885167464 	 CharacterAccuracy: 0.605709876543209 
100854_0006.txt 	 WordAccuracy: 0.125 	 CharacterAccuracy: 0.562781390695347 
100854_0007.txt 	 WordAccuracy: 0.1033210332103321 	 CharacterAccuracy: 0.576400217509516 
100859_0033.txt 	 WordAccuracy: 0.05021834061135371 	 CharacterAccuracy: 0.2299363057324840 
