Average:	 WordAccuracy: 0.106686290381772 	 CharacterAccuracy: 0.5423062690923175 
lb3026335_5_0162.txt 	 WordAccuracy: 0.08949416342412451 	 CharacterAccuracy: 0.616154873164218 
lb3026335_5_0048.txt 	 WordAccuracy: 0.07692307692307693 	 CharacterAccuracy: 0.587268993839835 
lb3026335_5_0043.txt 	 WordAccuracy: 0.0728476821192053 	 CharacterAccuracy: 0.637078651685393 
lb3026335_5_0031.txt 	 WordAccuracy: 0.08152173913043478 	 CharacterAccuracy: 0.515583259127337 
lb3026335_5_0013.txt 	 WordAccuracy: 0.14469453376205788 	 CharacterAccuracy: 0.636559139784946 
lb3026335_5_0170.txt 	 WordAccuracy: 0.05056179775280899 	 CharacterAccuracy: 0.577030812324929 
lb3026335_5_0189.txt 	 WordAccuracy: 0.2138364779874214 	 CharacterAccuracy: 0.661025912215758 
lb3026335_5_0014.txt 	 WordAccuracy: 0.07333333333333333 	 CharacterAccuracy: 0.633740288568257 
lb3026335_5_0067.txt 	 WordAccuracy: 0.10810810810810811 	 CharacterAccuracy: 0.570949720670391 
lb3026335_5_0010.txt 	 WordAccuracy: 0.037037037037037035 	 CharacterAccuracy: 0.1142533936651583 
lb3026335_5_0078.txt 	 WordAccuracy: 0.16927899686520376 	 CharacterAccuracy: 0.673878627968337 
lb3026335_5_0198.txt 	 WordAccuracy: 0.1296928327645051 	 CharacterAccuracy: 0.580520199225235 
lb3026335_5_0023.txt 	 WordAccuracy: 0.35294117647058826 	 CharacterAccuracy: 0.714456391875746 
lb3026335_5_0052.txt 	 WordAccuracy: 0.10927152317880795 	 CharacterAccuracy: 0.578463203463203 
lb3026335_5_0124.txt 	 WordAccuracy: 0.1277258566978193 	 CharacterAccuracy: 0.595824411134903 
lb3026335_5_0054.txt 	 WordAccuracy: 0.15789473684210525 	 CharacterAccuracy: 0.655438983986747 
lb3026335_5_0128.txt 	 WordAccuracy: 0.01834862385321101 	 CharacterAccuracy: 0.5607196401799 
lb3026335_5_0060.txt 	 WordAccuracy: 0.058823529411764705 	 CharacterAccuracy: 0.454361054766734 
lb3026335_5_0146.txt 	 WordAccuracy: 0.10795454545454546 	 CharacterAccuracy: 0.615094339622641 
lb3026335_5_0197.txt 	 WordAccuracy: 0.0970873786407767 	 CharacterAccuracy: 0.504687 
lb3026335_5_0007.txt 	 WordAccuracy: 0.07920792079207921 	 CharacterAccuracy: 0.558839333691563 
lb3026335_5_0096.txt 	 WordAccuracy: 0.13274336283185842 	 CharacterAccuracy: 0.560904449307075 
lb3026335_5_0070.txt 	 WordAccuracy: 0.09187279151943463 	 CharacterAccuracy: 0.539496781743709 
lb3026335_5_0085.txt 	 WordAccuracy: 0.1461038961038961 	 CharacterAccuracy: 0.676438653637350 
lb3026335_5_0180.txt 	 WordAccuracy: 0.09722222222222222 	 CharacterAccuracy: 0.629689174705251 
lb3026335_5_0160.txt 	 WordAccuracy: 0.11304347826086956 	 CharacterAccuracy: 0.592145015105740 
lb3026335_5_0149.txt 	 WordAccuracy: 0.1461794019933555 	 CharacterAccuracy: 0.647792207792207 
lb3026335_5_0103.txt 	 WordAccuracy: 0.11683848797250859 	 CharacterAccuracy: 0.580793559516963 
