Average:	 WordAccuracy: 0.43698042084706995 	 CharacterAccuracy: 0.7459580495088071 
100859_0032.txt 	 WordAccuracy: 0.14285714285714285 	 CharacterAccuracy: 0.3920296570898980 
100848_0018.txt 	 WordAccuracy: 0.36796536796536794 	 CharacterAccuracy: 0.751192910702113 
100888_0012.txt 	 WordAccuracy: 0.15457413249211358 	 CharacterAccuracy: 0.60112359550561 
100866_0005.txt 	 WordAccuracy: 0.5174603174603175 	 CharacterAccuracy: 0.828256302521008 
100878_0022.txt 	 WordAccuracy: 0.5673076923076923 	 CharacterAccuracy: 0.812059514487079 
100959_0054.txt 	 WordAccuracy: 0.8110236220472441 	 CharacterAccuracy: 0.912060301507537 
100947_0064.txt 	 WordAccuracy: 0.19314641744548286 	 CharacterAccuracy: 0.636622390891840 
100880_0018.txt 	 WordAccuracy: 0.26976744186046514 	 CharacterAccuracy: 0.613227893601725 
100858_0032.txt 	 WordAccuracy: 0.6269430051813472 	 CharacterAccuracy: 0.80060652009097 
100889_0022.txt 	 WordAccuracy: 0.4675324675324675 	 CharacterAccuracy: 0.785498489425981 
100861_0202.txt 	 WordAccuracy: 0.59375 	 CharacterAccuracy: 0.780166096726917 
100960_0042.txt 	 WordAccuracy: 0.6812749003984063 	 CharacterAccuracy: 0.857324032974001 
100860_0114.txt 	 WordAccuracy: 0.4101694915254237 	 CharacterAccuracy: 0.776207302709069 
100993_0029.txt 	 WordAccuracy: 0.5109170305676856 	 CharacterAccuracy: 0.818965517241379 
100869_0013.txt 	 WordAccuracy: 0.44970414201183434 	 CharacterAccuracy: 0.750223813786929 
100877_0008.txt 	 WordAccuracy: 0.164 	 CharacterAccuracy: 0.592842673869007 
100848_0088.txt 	 WordAccuracy: 0.4057377049180328 	 CharacterAccuracy: 0.771816418875242 
100880_0020.txt 	 WordAccuracy: 0.5089605734767025 	 CharacterAccuracy: 0.758445945945945 
100945_0018.txt 	 WordAccuracy: 0.603448275862069 	 CharacterAccuracy: 0.748493975903614 
100989_0013.txt 	 WordAccuracy: 0.2882882882882883 	 CharacterAccuracy: 0.752525252525252 
100994_0051.txt 	 WordAccuracy: 0.5747663551401869 	 CharacterAccuracy: 0.848853868194842 
100988_0026.txt 	 WordAccuracy: 0.4043478260869565 	 CharacterAccuracy: 0.781088082901554 
100878_0113.txt 	 WordAccuracy: 0.5432098765432098 	 CharacterAccuracy: 0.769547325102880 
100990_0020.txt 	 WordAccuracy: 0.5335968379446641 	 CharacterAccuracy: 0.814204185161699 
100876_0007.txt 	 WordAccuracy: 0.14242424242424243 	 CharacterAccuracy: 0.597661958110082 
100944_0013.txt 	 WordAccuracy: 0.268 	 CharacterAccuracy: 0.721551176096630 
100869_0012.txt 	 WordAccuracy: 0.44936708860759494 	 CharacterAccuracy: 0.780418250950570 
100880_0021.txt 	 WordAccuracy: 0.5661764705882353 	 CharacterAccuracy: 0.820120284308365 
100880_0019.txt 	 WordAccuracy: 0.37735849056603776 	 CharacterAccuracy: 0.689680232558139 
100867_0004.txt 	 WordAccuracy: 0.5153374233128835 	 CharacterAccuracy: 0.81592751549833 
