sex,61
IX,8
morgongåfwo,13
sammanwigde,3
äger,97
9.2.§,2
wiss,14
antingen,53
9.3.§,2
tagas,19
hustrun,65
ehwad,27
jord,109
arf,92
lott,45
morgongåfwa,6
morgongåfwan,5
theröfwer,2
mycken,2
andre,195
stor,35
brister,16
nyttja,13
ärliga,6
hålla,90
dör,32
9.5.§,2
räcker,13
dödsfallet,6
löst,27
mycket,44
nyttiandet,2
bristen,5
thess,4
blifwe,4
ewärdelige,2
9.6.§,2
mannen,75
arfwingarna,4
lemna,4
10.1.§,2
10.2.§,2
landsrätt,12
bonde,29
delar,12
staden,194
watnwärk,3
ärft,5
förwärfdt,3
ränta,57
10.3.§,2
gård,83
stadens,12
hionalaget,3
giftorätten,5
10.4.§,2
äge,51
förwärwes,2
hwars,3
aflad,3
Efter,68
Ofrälseman,4
äga,37
Flytter,8
sätter,13
frälsestånd,2
2.§,3
5.§,4
Qwinna,3
åkommer,8
motwilja,3
rättar,3
hustruns,10
förpanta,5
gäld,62
kjöp,2
11.1.§,2
fasta,26
sälja,30
munteliga,21
gälde,86
ägde,11
häfta,5
lands,8
Räcker,8
gäldens,4
enas,3
inkomsten,2
odaljord,4
sökas,10
influtit,2
bordt,11
gäldenärens,9
afträdes,2
11.3.§,2
kostnad,52
egendom,46
bolaget,10
återstår,2
arfwejord,4
gälden,16
wållande,14
gods,153
böta,35
11.5.§,2
enskylta,8
sluta,5
salu,13
afwita,7
förlöper,4
barnen,42
födo,13
föda,11
nöd,9
bifall,3
kiöp,50
11.7.§,2
gifwe,28
twå,26
söke,38
fick,47
sielf,133
XII,8
olaga,6
Enkling,2
afwitrade,2
omyndige,13
giftet,3
afwitring,4
embete,27
förena,7
twistas,2
utslag,54
falla,9
uppehållas,10
enkling,4
flytta,5
hwartera,2
imedlertid,5
skilnad,33
kunnigt,9
förut,37
gift,22
Konungen,90
skedd,14
hwilkenthera,2
förbrutit,16
blifwa,23
upfostring,3
modrens,3
lön,33
13.4.§,2
ondsko,6
far,8
upsåt,24
stemning,31
predikostolarna,3
Häradet,25
boende,10
närmasta,7
intil,2
föresattan,8
13.5.§,2
förlupit,2
medan,39
räntan,24
ei,8
nyttia,2
något,187
kiöpenskap,10
borto,21
dag,103
förfall,36
hemkomst,2
ransake,6
förhållit,2
förflutit,2
stemningen,7
warit,27
bewis,4
wåhn,3
uppehåller,4
Äge,4
förkorta,2
wisar,2
kunskap,12
åsämier,2
13.7.§,2
blifwit,4
skilnaden,3
tilwunnen,3
förlåta,3
behålle,23
wanför,2
drages,3
förtiger,2
förleder,3
brotslige,13
bedrägeri,6
skils,28
osämja,2
säte,10
bitterhet,3
warning,3
pröfwa,4
första,56
annarthera,3
Låta,3
säng,17
illwilja,2
uppe,21
hem,24
§.,976
14.3.§,2
wrede,4
blå,6
lama,2
plichte,92
förhållas,3
15.1.§,2
lagliga,54
niuta,64
Fins,2
arfwode,2
niute,101
fallne,3
ingenthera,7
män,161
medgift,3
16.1.§,2
hemfölgd,9
skiäligt,13
hålle,16
altsammans,5
räknes,2
haft,88
Jordabalken,3
återbäras,3
fins,8
gifwen,5
husgeråd,4
wärdt,10
16.3.§,2
Lefwa,3
någorthera,9
fördel,6
17.1.§,2
hälst,8
delen,19
nödiga,8
tiugunde,6
CAP,135
ätt,3
skiftas,10
bröstarfvingar,7
sidone,6
framåt,2
ätten,4
båda,14
komne,8
afkomma,4
ledevis,2
II,11
ärfve,11
Bondes,3
lotter,4
stadsrätt,12
Borgare,11
alle,159
flere,52
thera,3
närmare,14
bakarf,3
1,354
2,414
dödas,16
broder,30
halfsyskonen,4
lefva,7
sam,9
Lefva,3
lefver,12
Likaledes,2
hel,20
födde,6
arfvet,24
halfsyskon,7
frågor,4
ärfven,3
fadermoder,8
döde,52
fädernet,2
mödernet,4
halfbroder,5
fränder,20
mödernes,10
träda,13
skylde,4
lefvat,5
moder-,2
7,105
bryllingar,2
halfsysters,3
halfbroders,3
syskonebarn,8
skyld,4
