Average:	 WordAccuracy: 0.03986739002582474 	 CharacterAccuracy: 0.5451509432760244 
100859_0032.txt 	 WordAccuracy: 0.05133928571428571 	 CharacterAccuracy: 0.3038043478260869 
100848_0018.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.543147208121827 
100858_0032.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.595432300163132 
100861_0202.txt 	 WordAccuracy: 0.09375 	 CharacterAccuracy: 0.619321148825065 
100860_0114.txt 	 WordAccuracy: 0.08813559322033898 	 CharacterAccuracy: 0.571338780641106 
100848_0088.txt 	 WordAccuracy: 0.02459016393442623 	 CharacterAccuracy: 0.583275742916378 
100854_0009.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.592592592592592 
100848_0019.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.481346013167520 
100861_0201.txt 	 WordAccuracy: 0.05093833780160858 	 CharacterAccuracy: 0.637554585152838 
100865_0021.txt 	 WordAccuracy: 0.051470588235294115 	 CharacterAccuracy: 0.630354957160342 
100864_0017.txt 	 WordAccuracy: 0.0380952380952381 	 CharacterAccuracy: 0.557650862068965 
100860_0075.txt 	 WordAccuracy: 0.03900709219858156 	 CharacterAccuracy: 0.597005988023952 
100848_0021.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.506909090909090 
100857_0001.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.1730769230769230 
100865_0022.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.520421607378129 
100857_0004.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.408618127786032 
100864_0019.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.575938058368076 
100864_0018.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.608297413793103 
100858_0034.txt 	 WordAccuracy: 0.08955223880597014 	 CharacterAccuracy: 0.642276422764227 
100858_0065.txt 	 WordAccuracy: 0.02830188679245283 	 CharacterAccuracy: 0.587739463601532 
100854_0008.txt 	 WordAccuracy: 0.04912280701754386 	 CharacterAccuracy: 0.591452991452991 
100859_0095.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.600527704485488 
100864_0020.txt 	 WordAccuracy: 0.029900332225913623 	 CharacterAccuracy: 0.569874932028276 
100861_0018.txt 	 WordAccuracy: 0.06619385342789598 	 CharacterAccuracy: 0.612965838509316 
100859_0030.txt 	 WordAccuracy: 0.10984848484848485 	 CharacterAccuracy: 0.544303797468354 
100860_0078.txt 	 WordAccuracy: 0.11313868613138686 	 CharacterAccuracy: 0.662531017369727 
100858_0035.txt 	 WordAccuracy: 0.04784688995215311 	 CharacterAccuracy: 0.602339181286549 
100854_0006.txt 	 WordAccuracy: 0.02564102564102564 	 CharacterAccuracy: 0.539338035811177 
100854_0007.txt 	 WordAccuracy: 0.033210332103321034 	 CharacterAccuracy: 0.588856304985337 
100859_0033.txt 	 WordAccuracy: 0.16593886462882096 	 CharacterAccuracy: 0.3062368605466012 
