Average:	 WordAccuracy: 0.276720987295581 	 CharacterAccuracy: 0.649460026115527 
argus_lb3026335_5_0062.txt 	 WordAccuracy: 0.345679012345679 	 CharacterAccuracy: 0.786196159833938 
argus_lb3026335_5_0139.txt 	 WordAccuracy: 0.31353135313531355 	 CharacterAccuracy: 0.761218836565096 
argus_lb3026335_5_0071.txt 	 WordAccuracy: 0.329004329004329 	 CharacterAccuracy: 0.69784172661870 
argus_lb3026335_5_0070.txt 	 WordAccuracy: 0.3215547703180212 	 CharacterAccuracy: 0.727882855399633 
argus_lb3026335_5_0106.txt 	 WordAccuracy: 0.3404255319148936 	 CharacterAccuracy: 0.665483584738243 
argus_lb3026335_5_0112.txt 	 WordAccuracy: 0.4136690647482014 	 CharacterAccuracy: 0.801526717557251 
argus_lb3026335_5_0099.txt 	 WordAccuracy: 0.33126934984520123 	 CharacterAccuracy: 0.769316286826014 
argus_lb3026335_5_0174.txt 	 WordAccuracy: 0.2951388888888889 	 CharacterAccuracy: 0.649461145774248 
argus_lb3026335_5_0016.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0. 
argus_lb3026335_5_0167.txt 	 WordAccuracy: 0.4672897196261682 	 CharacterAccuracy: 0.794754846066134 
argus_lb3026335_5_0173.txt 	 WordAccuracy: 0.29310344827586204 	 CharacterAccuracy: 0.688888888888888 
argus_lb3026335_5_0165.txt 	 WordAccuracy: 0.16083916083916083 	 CharacterAccuracy: 0.528270509977827 
argus_lb3026335_5_0011.txt 	 WordAccuracy: 0.16279069767441862 	 CharacterAccuracy: 0.532163742690058 
argus_lb3026335_5_0010.txt 	 WordAccuracy: 0.2814814814814815 	 CharacterAccuracy: 0.656734207389749 
argus_lb3026335_5_0170.txt 	 WordAccuracy: 0.30337078651685395 	 CharacterAccuracy: 0.620452310717797 
argus_lb3026335_5_0164.txt 	 WordAccuracy: 0.10069444444444445 	 CharacterAccuracy: 0.449406444318824 
argus_lb3026335_5_0020.txt 	 WordAccuracy: 0.2727272727272727 	 CharacterAccuracy: 0.663927691043549 
argus_lb3026335_5_0036.txt 	 WordAccuracy: 0.30218068535825543 	 CharacterAccuracy: 0.753417167851284 
argus_lb3026335_5_0037.txt 	 WordAccuracy: 0.3490909090909091 	 CharacterAccuracy: 0.77918935269207 
argus_lb3026335_5_0026.txt 	 WordAccuracy: 0.4174454828660436 	 CharacterAccuracy: 0.74443810610382 
argus_lb3026335_5_0030.txt 	 WordAccuracy: 0.3020833333333333 	 CharacterAccuracy: 0.718093699515347 
argus_lb3026335_5_0192.txt 	 WordAccuracy: 0.2661290322580645 	 CharacterAccuracy: 0.667558528428093 
argus_lb3026335_5_0095.txt 	 WordAccuracy: 0.26006191950464397 	 CharacterAccuracy: 0.647676991150442 
argus_lb3026335_5_0096.txt 	 WordAccuracy: 0.2079646017699115 	 CharacterAccuracy: 0.603831417624521 
argus_lb3026335_5_0120.txt 	 WordAccuracy: 0.11702127659574468 	 CharacterAccuracy: 0.4839679358717434 
argus_lb3026335_5_0087.txt 	 WordAccuracy: 0.14074074074074075 	 CharacterAccuracy: 0.414041994750656 
argus_lb3026335_5_0125.txt 	 WordAccuracy: 0.23880597014925373 	 CharacterAccuracy: 0.671096345514950 
argus_lb3026335_5_0084.txt 	 WordAccuracy: 0.31125827814569534 	 CharacterAccuracy: 0.762009939260077 
argus_lb3026335_5_0046.txt 	 WordAccuracy: 0.29464285714285715 	 CharacterAccuracy: 0.66717557251908 
argus_lb3026335_5_0091.txt 	 WordAccuracy: 0.36163522012578614 	 CharacterAccuracy: 0.777777777777777 
