Average:	 WordAccuracy: 0.3209597691968756 	 CharacterAccuracy: 0.7578994362285685 
argus_ed_pg_a0098.txt 	 WordAccuracy: 0.3489208633093525 	 CharacterAccuracy: 0.785759294265910 
argus_ed_pg_a0075.txt 	 WordAccuracy: 0.37542662116040953 	 CharacterAccuracy: 0.807809640024405 
argus_ed_pg_a0100.txt 	 WordAccuracy: 0.3862928348909657 	 CharacterAccuracy: 0.817192600652883 
argus_ed_pg_a0048.txt 	 WordAccuracy: 0.3717948717948718 	 CharacterAccuracy: 0.768052516411378 
argus_ed_pg_a0060.txt 	 WordAccuracy: 0.2875816993464052 	 CharacterAccuracy: 0.786469344608879 
argus_ed_pg_a0074.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.3723522853957636 
argus_ed_pg_a0013.txt 	 WordAccuracy: 0.45016077170418006 	 CharacterAccuracy: 0.829309376754632 
argus_ed_pg_a0198.txt 	 WordAccuracy: 0.3174061433447099 	 CharacterAccuracy: 0.762594093804284 
argus_ed_pg_a0188.txt 	 WordAccuracy: 0.35014836795252224 	 CharacterAccuracy: 0.774350649350649 
argus_ed_pg_a0003.txt 	 WordAccuracy: 0.3779527559055118 	 CharacterAccuracy: 0.832896461336828 
argus_ed_pg_a0029.txt 	 WordAccuracy: 0.1619718309859155 	 CharacterAccuracy: 0.618729096989966 
argus_ed_pg_a0149.txt 	 WordAccuracy: 0.33222591362126247 	 CharacterAccuracy: 0.762785636561479 
argus_ed_pg_a0160.txt 	 WordAccuracy: 0.06956521739130435 	 CharacterAccuracy: 0.513556618819776 
argus_ed_pg_a0028.txt 	 WordAccuracy: 0.26359832635983266 	 CharacterAccuracy: 0.793629727936297 
argus_ed_pg_a0031.txt 	 WordAccuracy: 0.29347826086956524 	 CharacterAccuracy: 0.754681647940074 
argus_ed_pg_a0178.txt 	 WordAccuracy: 0.3157894736842105 	 CharacterAccuracy: 0.788213627992633 
argus_ed_pg_a0018.txt 	 WordAccuracy: 0.18461538461538463 	 CharacterAccuracy: 0.617563739376770 
argus_ed_pg_a0037.txt 	 WordAccuracy: 0.31272727272727274 	 CharacterAccuracy: 0.804597701149425 
argus_ed_pg_a0156.txt 	 WordAccuracy: 0.3375 	 CharacterAccuracy: 0.7832861189801 
argus_ed_pg_a0197.txt 	 WordAccuracy: 0.32362459546925565 	 CharacterAccuracy: 0.77656675749318 
argus_ed_pg_a0183.txt 	 WordAccuracy: 0.378839590443686 	 CharacterAccuracy: 0.779745434421693 
argus_ed_pg_a0182.txt 	 WordAccuracy: 0.39862542955326463 	 CharacterAccuracy: 0.805524861878453 
argus_ed_pg_a0035.txt 	 WordAccuracy: 0.3961661341853035 	 CharacterAccuracy: 0.802594472645234 
argus_ed_pg_a0085.txt 	 WordAccuracy: 0.38961038961038963 	 CharacterAccuracy: 0.816657350475125 
argus_ed_pg_a0091.txt 	 WordAccuracy: 0.3742138364779874 	 CharacterAccuracy: 0.80011454753722 
argus_ed_pg_a0133.txt 	 WordAccuracy: 0.3576158940397351 	 CharacterAccuracy: 0.795235394214407 
argus_ed_pg_a0119.txt 	 WordAccuracy: 0.43843843843843844 	 CharacterAccuracy: 0.827419354838709 
argus_ed_pg_a0093.txt 	 WordAccuracy: 0.37012987012987014 	 CharacterAccuracy: 0.802785515320334 
argus_ed_pg_a0094.txt 	 WordAccuracy: 0.4570552147239264 	 CharacterAccuracy: 0.837792642140468 
argus_ed_pg_a0136.txt 	 WordAccuracy: 0.2073170731707317 	 CharacterAccuracy: 0.71871657754010 
