Average:	 WordAccuracy: 0.2600179396606766 	 CharacterAccuracy: 0.6687427289685904 
100876_0008.txt 	 WordAccuracy: 0.049738219895287955 	 CharacterAccuracy: 0.327530920751259 
100958_0158.txt 	 WordAccuracy: 0.43820224719101125 	 CharacterAccuracy: 0.78883183568677 
100989_0013.txt 	 WordAccuracy: 0.21171171171171171 	 CharacterAccuracy: 0.66768759571209 
100990_0021.txt 	 WordAccuracy: 0.31225296442687744 	 CharacterAccuracy: 0.756527875793930 
100944_0012.txt 	 WordAccuracy: 0.2177650429799427 	 CharacterAccuracy: 0.685598377281947 
100880_0073.txt 	 WordAccuracy: 0.30962343096234307 	 CharacterAccuracy: 0.665317139001349 
100958_0070.txt 	 WordAccuracy: 0.40384615384615385 	 CharacterAccuracy: 0.767123287671232 
100889_0022.txt 	 WordAccuracy: 0.2792207792207792 	 CharacterAccuracy: 0.663451232583065 
100888_0009.txt 	 WordAccuracy: 0.1111111111111111 	 CharacterAccuracy: 0.651002865329512 
100946_0021.txt 	 WordAccuracy: 0.31362467866323906 	 CharacterAccuracy: 0.745124113475177 
100994_0099.txt 	 WordAccuracy: 0.2831858407079646 	 CharacterAccuracy: 0.728837876614060 
100859_0030.txt 	 WordAccuracy: 0.14015151515151514 	 CharacterAccuracy: 0.557706626954579 
100952_0088.txt 	 WordAccuracy: 0.2931726907630522 	 CharacterAccuracy: 0.715746421267893 
100888_0016.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.52470187393526 
100867_0001.txt 	 WordAccuracy: 0.1494661921708185 	 CharacterAccuracy: 0.586321381142098 
100867_0003.txt 	 WordAccuracy: 0.26548672566371684 	 CharacterAccuracy: 0.685252735799895 
100888_0010.txt 	 WordAccuracy: 0.12371134020618557 	 CharacterAccuracy: 0.667047401484865 
100864_0082.txt 	 WordAccuracy: 0.2611464968152866 	 CharacterAccuracy: 0.677295217152281 
100866_0007.txt 	 WordAccuracy: 0.1824561403508772 	 CharacterAccuracy: 0.599757428744693 
100882_0012.txt 	 WordAccuracy: 0.3577981651376147 	 CharacterAccuracy: 0.666160849772382 
100860_0114.txt 	 WordAccuracy: 0.26101694915254237 	 CharacterAccuracy: 0.675675675675675 
100960_0042.txt 	 WordAccuracy: 0.4103585657370518 	 CharacterAccuracy: 0.77384196185286 
100881_0025.txt 	 WordAccuracy: 0.20454545454545456 	 CharacterAccuracy: 0.63903061224489 
100864_0018.txt 	 WordAccuracy: 0.3174061433447099 	 CharacterAccuracy: 0.720366379310344 
100960_0041.txt 	 WordAccuracy: 0.4 	 CharacterAccuracy: 0.788425637834474 
100991_0029.txt 	 WordAccuracy: 0.21888412017167383 	 CharacterAccuracy: 0.712544802867383 
100945_0021.txt 	 WordAccuracy: 0.312 	 CharacterAccuracy: 0.657657657657657 
100945_0031.txt 	 WordAccuracy: 0.4462809917355372 	 CharacterAccuracy: 0.724615384615384 
100861_0203.txt 	 WordAccuracy: 0.4650537634408602 	 CharacterAccuracy: 0.830073880921338 
100858_0065.txt 	 WordAccuracy: 0.06132075471698113 	 CharacterAccuracy: 0.4130268199233716 
