Average:	 WordAccuracy: 0.3963971375696792 	 CharacterAccuracy: 0.7546151953855252 
100876_0008.txt 	 WordAccuracy: 0.17539267015706805 	 CharacterAccuracy: 0.655519926706367 
100958_0158.txt 	 WordAccuracy: 0.3445692883895131 	 CharacterAccuracy: 0.742618741976893 
100989_0013.txt 	 WordAccuracy: 0.27927927927927926 	 CharacterAccuracy: 0.739663093415007 
100990_0021.txt 	 WordAccuracy: 0.4189723320158103 	 CharacterAccuracy: 0.80310515172900 
100944_0012.txt 	 WordAccuracy: 0.2349570200573066 	 CharacterAccuracy: 0.705375253549695 
100880_0073.txt 	 WordAccuracy: 0.4393305439330544 	 CharacterAccuracy: 0.749662618083670 
100958_0070.txt 	 WordAccuracy: 0.27692307692307694 	 CharacterAccuracy: 0.705479452054794 
100889_0022.txt 	 WordAccuracy: 0.38961038961038963 	 CharacterAccuracy: 0.758842443729903 
100888_0009.txt 	 WordAccuracy: 0.2074074074074074 	 CharacterAccuracy: 0.691117478510028 
100946_0021.txt 	 WordAccuracy: 0.609254498714653 	 CharacterAccuracy: 0.857269503546099 
100994_0099.txt 	 WordAccuracy: 0.4557522123893805 	 CharacterAccuracy: 0.819225251076040 
100859_0030.txt 	 WordAccuracy: 0.30303030303030304 	 CharacterAccuracy: 0.650781831720029 
100952_0088.txt 	 WordAccuracy: 0.4859437751004016 	 CharacterAccuracy: 0.808452624403544 
100888_0016.txt 	 WordAccuracy: 0.056818181818181816 	 CharacterAccuracy: 0.521294718909710 
100867_0001.txt 	 WordAccuracy: 0.49466192170818507 	 CharacterAccuracy: 0.786852589641434 
100867_0003.txt 	 WordAccuracy: 0.3893805309734513 	 CharacterAccuracy: 0.752475247524752 
100888_0010.txt 	 WordAccuracy: 0.2852233676975945 	 CharacterAccuracy: 0.717304397487150 
100864_0082.txt 	 WordAccuracy: 0.3630573248407643 	 CharacterAccuracy: 0.786695986805937 
100866_0007.txt 	 WordAccuracy: 0.4280701754385965 	 CharacterAccuracy: 0.818677986658580 
100882_0012.txt 	 WordAccuracy: 0.25688073394495414 	 CharacterAccuracy: 0.635811836115326 
100860_0114.txt 	 WordAccuracy: 0.376271186440678 	 CharacterAccuracy: 0.772470144563167 
100960_0042.txt 	 WordAccuracy: 0.5657370517928287 	 CharacterAccuracy: 0.839237057220708 
100881_0025.txt 	 WordAccuracy: 0.5151515151515151 	 CharacterAccuracy: 0.819515306122448 
100864_0018.txt 	 WordAccuracy: 0.4880546075085324 	 CharacterAccuracy: 0.818965517241379 
100960_0041.txt 	 WordAccuracy: 0.5178571428571429 	 CharacterAccuracy: 0.82202862476664 
100991_0029.txt 	 WordAccuracy: 0.45493562231759654 	 CharacterAccuracy: 0.813620071684587 
100945_0021.txt 	 WordAccuracy: 0.576 	 CharacterAccuracy: 0.773273273273273 
100945_0031.txt 	 WordAccuracy: 0.4462809917355372 	 CharacterAccuracy: 0.629230769230769 
100861_0203.txt 	 WordAccuracy: 0.5618279569892473 	 CharacterAccuracy: 0.856149500217296 
100858_0065.txt 	 WordAccuracy: 0.49528301886792453 	 CharacterAccuracy: 0.787739463601532 
