Average:	 WordAccuracy: 0.043373526834885975 	 CharacterAccuracy: 0.5853125196985938 
100859_0095.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.60422163588390 
100861_0018.txt 	 WordAccuracy: 0.08983451536643026 	 CharacterAccuracy: 0.624223602484472 
100864_0017.txt 	 WordAccuracy: 0.02857142857142857 	 CharacterAccuracy: 0.560883620689655 
100854_0008.txt 	 WordAccuracy: 0.031578947368421054 	 CharacterAccuracy: 0.58803418803418 
100848_0019.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.474030724213606 
100848_0018.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.551124002900652 
100858_0034.txt 	 WordAccuracy: 0.1044776119402985 	 CharacterAccuracy: 0.652845528455284 
100860_0078.txt 	 WordAccuracy: 0.11313868613138686 	 CharacterAccuracy: 0.661290322580645 
100858_0035.txt 	 WordAccuracy: 0.04784688995215311 	 CharacterAccuracy: 0.605680868838763 
100858_0032.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.59869494290375 
100858_0033.txt 	 WordAccuracy: 0.06 	 CharacterAccuracy: 0.656741108354011 
100859_0031.txt 	 WordAccuracy: 0.0438871473354232 	 CharacterAccuracy: 0.619384149419485 
100857_0004.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.4190193164933135 
100859_0030.txt 	 WordAccuracy: 0.11363636363636363 	 CharacterAccuracy: 0.543559195830230 
100848_0088.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.577747062888735 
100864_0082.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.560747663551401 
100860_0077.txt 	 WordAccuracy: 0.0664451827242525 	 CharacterAccuracy: 0.585739540365350 
100860_0076.txt 	 WordAccuracy: 0.03367003367003367 	 CharacterAccuracy: 0.58201058201058 
100860_0114.txt 	 WordAccuracy: 0.1016949152542373 	 CharacterAccuracy: 0.570081709616593 
100864_0018.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.596443965517241 
100854_0005.txt 	 WordAccuracy: 0.16149068322981366 	 CharacterAccuracy: 0.615886833514689 
100864_0019.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.568790946992257 
100865_0019.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.477040816326530 
100854_0007.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.58768328445747 
100865_0022.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.529644268774703 
100861_0202.txt 	 WordAccuracy: 0.084375 	 CharacterAccuracy: 0.62297650130548 
100861_0203.txt 	 WordAccuracy: 0.06989247311827956 	 CharacterAccuracy: 0.661886136462407 
100858_0065.txt 	 WordAccuracy: 0.0330188679245283 	 CharacterAccuracy: 0.585440613026819 
100865_0021.txt 	 WordAccuracy: 0.058823529411764705 	 CharacterAccuracy: 0.634026927784577 
100861_0200.txt 	 WordAccuracy: 0.058823529411764705 	 CharacterAccuracy: 0.643495531281032 
