UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
  107910   Words
   84873   Misrecognized
   21.35%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       6        6     0.00   aristoteles
       4        4     0.00   aristotelis
      32       22    31.25   ark
       8        8     0.00   arken
       2        1    50.00   arkens
      24       18    25.00   arket
       2        2     0.00   arks
       4        4     0.00   arktahls
       2        2     0.00   arktals
       6        4    33.33   arm
       6        6     0.00   arma
       2        2     0.00   armar
       4        4     0.00   armarne
       2        2     0.00   armeen
       2        2     0.00   armfã
       4        4     0.00   armod
       2        2     0.00   arrende
       4        2    50.00   arten
       2        2     0.00   arter
       6        4    33.33   artigt
       2        2     0.00   arts
       2        2     0.00   aset
       4        4     0.00   aslaug
       4        4     0.00   aslã
       2        2     0.00   aspelã
       8        8     0.00   assecurance
       8        8     0.00   assecurans
       4        4     0.00   assecurantz
       2        2     0.00   assuradeurerna
       2        2     0.00   atheist
       2        2     0.00   athenienserne
       2        2     0.00   atland
       2        2     0.00   atlantica
      10       10     0.00   att
      10       10     0.00   auctor
       2        2     0.00   auctoren
       2        2     0.00   auctorens
       8        8     0.00   auctorer
       2        2     0.00   auctorernes
       6        6     0.00   auctorers
       4        4     0.00   auctoritet
       2        2     0.00   audience
       4        4     0.00   aug
       2        2     0.00   auget
       2        2     0.00   augustus
       2        2     0.00   auscultant
       2        2     0.00   authoritet
       2        2     0.00   avance
       2        2     0.00   axel
       2        2     0.00   axlar
       8        8     0.00   axlarne
       4        4     0.00   axlen
       6        6     0.00   b
       2        2     0.00   backen
       8        6    25.00   bad
       2        2     0.00   badstugu
       2        2     0.00   bagare
       2        2     0.00   bagateller
       4        4     0.00   bahnen
       4        4     0.00   bak
       2        2     0.00   bakslug
       2        2     0.00   bakut
       2        0   100.00   balk
       2        2     0.00   bannades
       2        2     0.00   bannlysa
       2        2     0.00   bannomanien
       2        2     0.00   bannor
       4        4     0.00   banqueroute
       8        8     0.00   bar
       6        6     0.00   bara
       2        2     0.00   barbarie
       2        2     0.00   barbariske
       2        2     0.00   barde
       2        2     0.00   barmhertiga
      56       46    17.86   barn
       2        0   100.00   barnabarn
       2        2     0.00   barndom
      10       10     0.00   barnen
       4        4     0.00   barnet
       2        2     0.00   barnetuckt
       2        2     0.00   barnlek
       2        0   100.00   barnlekar
       4        4     0.00   barns
       2        2     0.00   barnsligit
       2        2     0.00   baroner
       2        2     0.00   basun
       2        2     0.00   bataille
       2        0   100.00   bebo
       2        2     0.00   beck
       4        4     0.00   beder
      10        6    40.00   bedia
       2        2     0.00   bediandes
       4        4     0.00   bedraga
       2        0   100.00   bedragande
       2        2     0.00   bedrager
       2        2     0.00   bedragne
       2        2     0.00   bedrog
      10       10     0.00   bedrã
       2        2     0.00   bedt
       2        2     0.00   beelzebub
       2        2     0.00   befallande
       2        2     0.00   befaller
       2        0   100.00   befallningar
       2        2     0.00   befallte
       2        2     0.00   befalt
       2        2     0.00   befann
       2        2     0.00   befinnes
       2        2     0.00   beflita
       2        2     0.00   beflitade
       2        2     0.00   beflã
       2        2     0.00   befodra
       2        2     0.00   befordrad
       2        2     0.00   befordrade
       2        2     0.00   befordran
       2        1    50.00   befordras
       2        2     0.00   befã
       2        2     0.00   begabba
       2        2     0.00   begabbar
       2        0   100.00   begabbare
       2        2     0.00   begabbat
       4        4     0.00   begaf
      24       22     8.33   begge
       2        0   100.00   beggedera
       2        2     0.00   begick
