Average:	 WordAccuracy: 0.1367648489101299 	 CharacterAccuracy: 0.5357793184917953 
lb3026335_5_0162.txt 	 WordAccuracy: 0.14396887159533073 	 CharacterAccuracy: 0.614152202937249 
lb3026335_5_0048.txt 	 WordAccuracy: 0.1282051282051282 	 CharacterAccuracy: 0.601642710472279 
lb3026335_5_0043.txt 	 WordAccuracy: 0.11589403973509933 	 CharacterAccuracy: 0.628089887640449 
lb3026335_5_0031.txt 	 WordAccuracy: 0.10869565217391304 	 CharacterAccuracy: 0.511130899376669 
lb3026335_5_0013.txt 	 WordAccuracy: 0.17684887459807075 	 CharacterAccuracy: 0.620430107526881 
lb3026335_5_0170.txt 	 WordAccuracy: 0.10112359550561797 	 CharacterAccuracy: 0.574229691876750 
lb3026335_5_0189.txt 	 WordAccuracy: 0.23270440251572327 	 CharacterAccuracy: 0.655208884188260 
lb3026335_5_0014.txt 	 WordAccuracy: 0.12 	 CharacterAccuracy: 0.632075471698113 
lb3026335_5_0067.txt 	 WordAccuracy: 0.13513513513513514 	 CharacterAccuracy: 0.549720670391061 
lb3026335_5_0010.txt 	 WordAccuracy: 0.044444444444444446 	 CharacterAccuracy: 0.1131221719457013 
lb3026335_5_0078.txt 	 WordAccuracy: 0.2006269592476489 	 CharacterAccuracy: 0.671767810026385 
lb3026335_5_0198.txt 	 WordAccuracy: 0.14675767918088736 	 CharacterAccuracy: 0.56391809629219 
lb3026335_5_0023.txt 	 WordAccuracy: 0.35294117647058826 	 CharacterAccuracy: 0.707287933094384 
lb3026335_5_0052.txt 	 WordAccuracy: 0.1423841059602649 	 CharacterAccuracy: 0.564393939393939 
lb3026335_5_0124.txt 	 WordAccuracy: 0.17757009345794392 	 CharacterAccuracy: 0.578158458244111 
lb3026335_5_0054.txt 	 WordAccuracy: 0.1513157894736842 	 CharacterAccuracy: 0.646051905024848 
lb3026335_5_0128.txt 	 WordAccuracy: 0.045871559633027525 	 CharacterAccuracy: 0.54572713643178 
lb3026335_5_0060.txt 	 WordAccuracy: 0.08496732026143791 	 CharacterAccuracy: 0.4523326572008113 
lb3026335_5_0146.txt 	 WordAccuracy: 0.14772727272727273 	 CharacterAccuracy: 0.622641509433962 
lb3026335_5_0197.txt 	 WordAccuracy: 0.11003236245954692 	 CharacterAccuracy: 0.507812 
lb3026335_5_0007.txt 	 WordAccuracy: 0.12871287128712872 	 CharacterAccuracy: 0.558839333691563 
lb3026335_5_0096.txt 	 WordAccuracy: 0.15486725663716813 	 CharacterAccuracy: 0.556528081692195 
lb3026335_5_0070.txt 	 WordAccuracy: 0.0989399293286219 	 CharacterAccuracy: 0.515506143943826 
lb3026335_5_0085.txt 	 WordAccuracy: 0.22077922077922077 	 CharacterAccuracy: 0.672095548317046 
lb3026335_5_0180.txt 	 WordAccuracy: 0.1736111111111111 	 CharacterAccuracy: 0.621114683815648 
lb3026335_5_0160.txt 	 WordAccuracy: 0.16521739130434782 	 CharacterAccuracy: 0.596676737160120 
lb3026335_5_0149.txt 	 WordAccuracy: 0.15614617940199335 	 CharacterAccuracy: 0.622857142857142 
lb3026335_5_0103.txt 	 WordAccuracy: 0.13745704467353953 	 CharacterAccuracy: 0.56986774008050 
