UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
    9906   Words
    6545   Misrecognized
   33.93%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       1        0   100.00   drot
       3        2    33.33   drotning
       2        0   100.00   drotningen
       2        0   100.00   drucken
       3        2    33.33   drufwor
       1        1     0.00   drufworne
       1        0   100.00   dryck
       4        0   100.00   drycken
       1        1     0.00   dryckens
       1        1     0.00   dryckeslag
       1        1     0.00   drypel
       1        1     0.00   drypelens
       1        0   100.00   dryper
       2        0   100.00   drã
       1        1     0.00   dså
       2        2     0.00   dt
       1        1     0.00   dubbelt
       1        1     0.00   dublin
       1        0   100.00   dukas
       1        1     0.00   dulcem
       1        0   100.00   dulla
       1        1     0.00   duren
       1        0   100.00   dwkade
       1        1     0.00   dwã
       1        0   100.00   dygder
       1        1     0.00   dygnat
       1        1     0.00   dylyke
       1        0   100.00   dyrkan
       1        1     0.00   dzperå
      36       12    66.67   dã
      30       26    13.33   e
       1        1     0.00   eblodetz
       3        1    66.67   ecl
       1        1     0.00   ect
       1        1     0.00   ed
      12       12     0.00   edan
       3        1    66.67   eder
       1        1     0.00   edermehra
       1        1     0.00   edert
       6        6     0.00   edher
       1        1     0.00   edhra
       4        4     0.00   edt
       4        3    25.00   ee
       1        1     0.00   eedt
       1        0   100.00   eeld
       5        4    20.00   een
       1        1     0.00   eena
       3        3     0.00   eende
       1        1     0.00   eenetrã
       1        1     0.00   eeneå
       3        3     0.00   eer
       2        0   100.00   ef
       1        0   100.00   eff
      10        7    30.00   effter
       1        0   100.00   effterlyda
      12        3    75.00   efter
       1        1     0.00   efterkommanderna
       1        1     0.00   efterkonå
       1        0   100.00   egare
       1        0   100.00   egen
       2        2     0.00   egenå
       3        0   100.00   egg
       1        1     0.00   eghit
       1        1     0.00   egit
       1        0   100.00   egne
       1        1     0.00   egypti
       1        1     0.00   ehoo
       3        2    33.33   ei
       2        1    50.00   eij
      16        2    87.50   ej
       1        1     0.00   ekens
       1        1     0.00   el
       1        1     0.00   ele
       1        1     0.00   elieå
       1        1     0.00   elius
       1        1     0.00   eljeå
      48       13    72.92   eller
       3        3     0.00   ellieå
       1        1     0.00   embetes
       3        0   100.00   emedan
       1        1     0.00   emifloå
       4        4     0.00   emoot
       7        3    57.14   emot
       1        0   100.00   emottager
       1        1     0.00   emottagne
       1        0   100.00   emã
      84       32    61.90   en
       6        1    83.33   ena
       1        0   100.00   enda
       1        0   100.00   endalychtonne
       3        3     0.00   endaå
       6        4    33.33   ende
       1        1     0.00   endeels
       1        1     0.00   endes
       1        1     0.00   enes
       2        2     0.00   eneå
       1        0   100.00   enfaldiga
       1        1     0.00   engeland
       1        0   100.00   england
       1        0   100.00   enka
       1        1     0.00   enorna
       1        1     0.00   enotrã
       5        2    60.00   ens
       1        1     0.00   entantem
       1        0   100.00   enwã
       2        2     0.00   enã
       2        2     0.00   enå
       1        1     0.00   eos
       1        1     0.00   ep
       6        6     0.00   er
       1        0   100.00   erik
       1        1     0.00   erne
       1        1     0.00   ernes
       1        1     0.00   errore
       1        1     0.00   ervationer
       1        1     0.00   ervera
       1        1     0.00   erveras
       1        1     0.00   erverat
       2        2     0.00   erã
       9        9     0.00   es
      30       19    36.67   et
      16        7    56.25   ett
       1        0   100.00   eu
       1        1     0.00   euphorbia
       1        0   100.00   europa
       1        1     0.00   euå
       1        0   100.00   ewig
       1        1     0.00   ewã
       4        2    50.00   ex
       1        1     0.00   exacer
       1        1     0.00   examineras
       2        2     0.00   exempel
       1        1     0.00   experimen
       1        1     0.00   exprimeras
       3        2    33.33   ey
       1        1     0.00   eå
      36       13    63.89   f
       1        1     0.00   faarbroder
       1        1     0.00   fabriqueurens
       1        1     0.00   fader
       1        0   100.00   fadher
       1        0   100.00   fadt
       1        1     0.00   fahrlig
       1        0   100.00   fall
       2        1    50.00   faller
       1        0   100.00   familiaris
       1        1     0.00   fanns
       1        1     0.00   fans
       2        1    50.00   far
       1        0   100.00   farit
       1        1     0.00   farligt
       8        8     0.00   faå
       1        1     0.00   fde
       3        3     0.00   fe
       1        1     0.00   feber
       1        1     0.00   febri
       1        1     0.00   februarii
       1        0   100.00   feck
       1        0   100.00   felas
       1        1     0.00   fermentum
       1        1     0.00   feå
       1        1     0.00   ff
       1        1     0.00   ffre
       1        0   100.00   ffuer
       2        1    50.00   fi
       1        1     0.00   fiber
       2        2     0.00   fiendar
       1        1     0.00   fienden
       1        1     0.00   fiender
       1        0   100.00   fienders
       1        1     0.00   fiendtligit
       1        0   100.00   fierde
       1        1     0.00   figur
       1        1     0.00   fikon
       1        1     0.00   fikontrã
       1        1     0.00   filamento
       1        0   100.00   filamentum
       1        1     0.00   filt
       1        1     0.00   finare
       1        1     0.00   fingos
       1        1     0.00   finhet
       1        1     0.00   finna
       2        1    50.00   finnas
       1        1     0.00   finner
       5        5     0.00   finnes
       1        1     0.00   fins
       1        1     0.00   fiukdomar
       1        1     0.00   fiå
       1        0   100.00   fjerran
       1        1     0.00   fl
       1        1     0.00   flakar
       1        1     0.00   fle
       3        2    33.33   flera
       1        1     0.00   flerahanda
       4        3    25.00   flere
       1        1     0.00   fleå
       1        0   100.00   flikar
       1        1     0.00   flit
       1        1     0.00   florentz
       1        1     0.00   floris
       2        1    50.00   flugor
       1        1     0.00   fluguegg
       1        1     0.00   fluã
       1        0   100.00   flydde
       1        1     0.00   flyga
       1        1     0.00   flygande
       1        1     0.00   flytidt
       4        2    50.00   flã
       1        1     0.00   focta
       1        1     0.00   foglen
       1        1     0.00   fohrman
       1        1     0.00   fohrmannen
       1        1     0.00   folcket
       3        1    66.67   folk
       1        1     0.00   folkena
       1        1     0.00   folker
       1        1     0.00   folket
       2        2     0.00   fontangen
       1        1     0.00   forbã
       1        0   100.00   fordra
       1        1     0.00   foris
       1        1     0.00   fortå
       1        1     0.00   foå
       4        2    50.00   fram
       2        2     0.00   framalå
       1        1     0.00   framfoot
       1        0   100.00   framkomma
       2        0   100.00   framkommer
       1        1     0.00   frampt
       2        2     0.00   framå
       1        1     0.00   franciå
       1        1     0.00   franckrijke
       1        1     0.00   franckrike
       2        2     0.00   frat
       1        1     0.00   frende
       1        1     0.00   frenum
       1        1     0.00   frequentatam
       1        0   100.00   fria
       1        1     0.00   frids
       2        1    50.00   frige
       1        1     0.00   frije
       1        1     0.00   frimã
       1        1     0.00   fritilla
       1        0   100.00   fritillaria
       2        2     0.00   friå
       2        1    50.00   frucht
       1        1     0.00   fruchta
       1        1     0.00   fruchter
       1        1     0.00   fruentimmers
       2        1    50.00   fruk
       2        1    50.00   frukt
       1        0   100.00   frukta
       1        0   100.00   fruktar
       1        0   100.00   frukten
       2        2     0.00   fruktå
      35       18    48.57   frã
       1        1     0.00   ftgã
       1        1     0.00   fuktas
       1        0   100.00   fuktiga
       2        0   100.00   full
       1        1     0.00   fuller
       2        2     0.00   fullã
       1        0   100.00   fulmã
       1        0   100.00   fult
       1        0   100.00   fumi
       1        1     0.00   fumos
       1        0   100.00   funnit
       1        1     0.00   funno
       1        1     0.00   funnos
       2        2     0.00   furå
       1        1     0.00   fuul
       2        2     0.00   fwa
       1        0   100.00   fwade
       1        1     0.00   fwande
       1        0   100.00   fwanpã
       1        1     0.00   fwas
       1        1     0.00   fwat
       1        0   100.00   fwe
      13       10    23.08   fwen
       9        6    33.33   fwer
       1        1     0.00   fwerbindes
       1        1     0.00   fwerdragen
       1        1     0.00   fwertala
       1        0   100.00   fwerwinner
       1        1     0.00   fwerwunnen
       5        5     0.00   fwerå
       1        0   100.00   fyrfotade
     186       79    57.53   fã
      16        9    43.75   g
       5        2    60.00   ga
       3        2    33.33   gade
       2        2     0.00   gades
       1        0   100.00   galium
       1        0   100.00   gallã
       1        0   100.00   gam
       1        1     0.00   gambla
       1        0   100.00   gamlas
       2        1    50.00   gamle
       2        0   100.00   gammal
       1        0   100.00   gammalt
       1        1     0.00   gan
       5        5     0.00   ganden
       2        2     0.00   ganå
       1        1     0.00   garn
       2        1    50.00   gas
       2        2     0.00   gaå
       1        1     0.00   gder
       4        2    50.00   ge
       1        1     0.00   gelig
       1        0   100.00   gement
       1        1     0.00   gemã
       9        6    33.33   gen
       1        1     0.00   generis
       1        1     0.00   genheten
       6        2    66.67   genom
       1        1     0.00   genter
       1        1     0.00   gentis
       6        5    16.67   ger
       4        3    25.00   germen
       1        1     0.00   gerna
       1        0   100.00   gerã
       1        0   100.00   ges
       2        2     0.00   geå
       1        1     0.00   ggar
       4        3    25.00   gge
       1        1     0.00   gger
       2        0   100.00   ghe
       1        1     0.00   ghenheet
       1        0   100.00   ghnã
       1        1     0.00   ghon
       2        2     0.00   ghot
       1        1     0.00   ghå
       1        1     0.00   gia
       1        0   100.00   giff
       2        0   100.00   gift
       1        0   100.00   gifte
       1        0   100.00   giftermã
       3        3     0.00   gifwa
       1        1     0.00   gifwer
       2        0   100.00   gifwit
       1        0   100.00   ginge
       1        1     0.00   giorde
       1        1     0.00   giordt
       1        1     0.00   giort
       1        1     0.00   giru
       2        2     0.00   giã
       1        0   100.00   gjorde
       1        1     0.00   gjordt
       2        1    50.00   gjort
       6        3    50.00   glas
       1        1     0.00   glaã
       1        1     0.00   glaå
       2        1    50.00   glã
       3        1    66.67   gna
       1        1     0.00   gnar
       1        1     0.00   gnaå
       1        1     0.00   gneå
       1        1     0.00   god
       1        0   100.00   goda
       2        1    50.00   gode
       1        0   100.00   godhet
       1        1     0.00   godt
       2        1    50.00   godz
       2        2     0.00   godzet
       1        1     0.00   golfwet
       9        3    66.67   gon
       1        0   100.00   gonen
       1        1     0.00   gonorrhoea
       1        1     0.00   gonward
       1        1     0.00   gor
       1        0   100.00   gorlunda
       8        3    62.50   got
       1        0   100.00   gottl
      13       11    15.38   gr
       3        0   100.00   gra
       1        1     0.00   grader
       1        1     0.00   grafwen
       1        1     0.00   gramina
       1        0   100.00   grant
       2        1    50.00   gre
       1        0   100.00   grenar
       1        0   100.00   grep
       1        1     0.00   grijpa
       1        1     0.00   gruffuer
       1        1     0.00   grufwelig
       1        0   100.00   grund
       2        0   100.00   grunden
       1        1     0.00   gruå
       1        0   100.00   grymma
       2        1    50.00   grã
       1        0   100.00   gu
       1        1     0.00   gud
       1        0   100.00   gudar
       3        2    33.33   gudarna
       5        2    60.00   gudh
       1        1     0.00   gudz
       2        1    50.00   guld
       1        0   100.00   gull
       1        1     0.00   gyllende
       1        1     0.00   gymnoå
      36       23    36.11   gã
       4        4     0.00   gå
       2        2     0.00   h
       3        1    66.67   ha
       3        3     0.00   haar
       1        1     0.00   habitus
      14        3    78.57   hade
       3        2    33.33   haf
       4        4     0.00   hafft
       3        3     0.00   haffuer
       3        3     0.00   hafre
       1        0   100.00   hafs
       1        1     0.00   hafswattn
      25       11    56.00   hafwa
       1        0   100.00   hafwande
       1        1     0.00   hafwe
       1        1     0.00   hafwen
      25       13    48.00   hafwer
       1        1     0.00   halfdã
       1        0   100.00   halfft
       1        1     0.00   halfwa
       1        1     0.00   halla
       1        0   100.00   halm
       1        0   100.00   halmkã
       1        0   100.00   hals
       1        1     0.00   hamburg
       1        0   100.00   hampa
      59       21    64.41   han
       1        1     0.00   hanblomå
       2        2     0.00   hand
       1        1     0.00   hande
       1        0   100.00   handen
       1        0   100.00   handkraft
       1        0   100.00   handla
       1        1     0.00   handlen
       1        1     0.00   handtwã
       1        1     0.00   handå
       1        0   100.00   hanen
       3        2    33.33   hanor
       8        4    50.00   hans
      29       10    65.52   har
       2        1    50.00   hardt
       1        1     0.00   harfwar
       2        2     0.00   haå
       1        0   100.00   hederlig
       1        0   100.00   hederligen
       1        1     0.00   heel
       1        0   100.00   heela
       1        0   100.00   heelt
       1        1     0.00   hefftig
       7        3    57.14   hela
       1        0   100.00   helgon
       1        1     0.00   hellebo
       1        1     0.00   heller
       4        1    75.00   helt
       1        1     0.00   helã
       4        4     0.00   helå
       1        1     0.00   hem
       1        1     0.00   hemliga
       1        0   100.00   hemlige
       1        0   100.00   hemligen
       1        1     0.00   hemligheet
       2        0   100.00   henne
       1        0   100.00   hennes
       1        0   100.00   herdar
       4        2    50.00   herr
       1        1     0.00   herrar
       2        0   100.00   herre
       2        1    50.00   herren
       1        0   100.00   herrligt
       3        1    66.67   heter
       1        1     0.00   heå
       2        2     0.00   hic
       1        1     0.00   hielp
       3        1    66.67   hielpa
       1        1     0.00   hielpas
       1        1     0.00   hiemå
       1        1     0.00   hierta
       2        1    50.00   hiertat
       1        0   100.00   hijt
       1        1     0.00   himmelen
       2        2     0.00   himmelå
       1        1     0.00   hinderlige
       1        1     0.00   hindra
       1        0   100.00   hinna
       1        0   100.00   hitzige
       1        1     0.00   hitzigheter
       1        1     0.00   hiå
       1        0   100.00   hjelp
       1        0   100.00   hjertan
       2        1    50.00   hl
       2        2     0.00   hlet
       1        0   100.00   hollendaren
      11        3    72.73   hon
       1        1     0.00   hona
       5        1    80.00   honan
       1        0   100.00   honans
      14        3    78.57   honom
       1        1     0.00   honorna
       1        0   100.00   honungen
       2        1    50.00   honungshus
       2        2     0.00   honungshuå
