UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
    3100   Words
    1642   Misrecognized
   47.03%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       1        1     0.00   eftersyn
       1        1     0.00   eftertankan
       1        0   100.00   efterã
       1        1     0.00   egen
       1        0   100.00   egennyttan
       1        0   100.00   egit
       4        4     0.00   ehr
       1        1     0.00   ehrenstrahl
       1        0   100.00   ehwem
       1        1     0.00   eljest
      10        0   100.00   eller
       1        1     0.00   emedlertid
       1        0   100.00   emellan
       1        0   100.00   emot
      46       10    78.26   en
       5        2    60.00   ena
       1        1     0.00   enas
       1        0   100.00   ende
       1        1     0.00   enrum
       1        1     0.00   ensligit
       1        1     0.00   er
       2        2     0.00   et
       3        3     0.00   etc
      17        6    64.71   ett
       4        2    50.00   ey
       1        1     0.00   fallbã
       1        1     0.00   falsk
       1        1     0.00   falskheten
       1        1     0.00   famn
       1        1     0.00   faseligt
       7        7     0.00   fast
       1        1     0.00   fasthet
       1        1     0.00   fastã
       1        0   100.00   fatta
       1        1     0.00   fattigdom
       1        1     0.00   fauteuiler
       1        1     0.00   favorits
       2        2     0.00   fick
       1        1     0.00   finger
       1        0   100.00   finglade
       1        0   100.00   fingo
       1        0   100.00   finner
       1        1     0.00   fiã
       1        1     0.00   flar
       1        0   100.00   flate
       2        1    50.00   flit
       1        0   100.00   flã
       1        1     0.00   fogdar
       1        0   100.00   fohr
       1        1     0.00   folck
       1        0   100.00   folk
       2        2     0.00   folket
       1        1     0.00   foster
       1        1     0.00   foten
       2        2     0.00   fram
       1        0   100.00   framfã
       1        0   100.00   fri
       1        0   100.00   frigit
       1        1     0.00   frillan
       1        1     0.00   fring
       2        2     0.00   fru
       1        0   100.00   fruchtan
       2        2     0.00   fruentimmer
       1        0   100.00   fruentimmers
       1        1     0.00   fruer
       1        0   100.00   frukt
       2        2     0.00   frukter
       2        2     0.00   frun
      13        5    61.54   frã
       1        0   100.00   full
       1        0   100.00   fulla
       1        0   100.00   fwa
       1        0   100.00   fwade
       1        1     0.00   fwe
       2        0   100.00   fwen
       1        0   100.00   fwentyrs
       3        0   100.00   fwer
       2        0   100.00   fwerdã
       1        1     0.00   fwerheten
       1        0   100.00   fwerlã
      85       24    71.76   fã
       8        3    62.50   g
       4        2    50.00   ga
       1        0   100.00   gade
       1        1     0.00   gaf
       2        2     0.00   gamla
       1        1     0.00   gammal
       1        1     0.00   gammalt
       1        1     0.00   gan
       2        1    50.00   gd
       1        0   100.00   gde
       1        1     0.00   gemenligen
       1        1     0.00   gen
       1        1     0.00   genom
       2        0   100.00   ger
       1        1     0.00   gesã
       4        2    50.00   gfã
       2        0   100.00   gga
       1        0   100.00   ggande
       1        1     0.00   ggas
       1        1     0.00   gick
       1        0   100.00   gifft
       3        0   100.00   gifwa
       1        0   100.00   gilla
       1        1     0.00   giller
       2        2     0.00   gingo
       1        1     0.00   giord
       2        0   100.00   giorde
       1        0   100.00   giordt
       1        1     0.00   giruge
       1        1     0.00   girugheten
       2        2     0.00   git
      11        5    54.55   giã
       1        1     0.00   glad
       2        2     0.00   glas
       1        0   100.00   glitter
       1        1     0.00   gmod
       1        1     0.00   gna
       1        0   100.00   gnad
       1        1     0.00   gniare
       2        1    50.00   god
       2        2     0.00   goda
       1        0   100.00   gode
       1        0   100.00   godt
       1        1     0.00   godz
       4        1    75.00   gon
       2        1    50.00   gonen
       1        1     0.00   gons
       2        2     0.00   gossar
       4        0   100.00   got
       7        3    57.14   gra
       1        0   100.00   granlaga
       1        0   100.00   grann
       1        0   100.00   granna
       1        1     0.00   gre
       2        2     0.00   grep
       1        0   100.00   gripa
       1        0   100.00   gripit
       1        1     0.00   gst
       1        1     0.00   gsta
       2        2     0.00   gubben
       1        1     0.00   gud
       1        1     0.00   gudinnans
       1        1     0.00   guds
       1        1     0.00   gudz
       1        1     0.00   gunst
      13        4    69.23   gã
       1        0   100.00   ha
       8        1    87.50   hade
       4        1    75.00   hafwa
       1        1     0.00   halfwaket
       1        1     0.00   hals
       1        1     0.00   hamburg
      20        5    75.00   han
       2        1    50.00   hand
       1        0   100.00   handel
       3        3     0.00   handen
       1        1     0.00   handlande
       1        1     0.00   handterad
       8        2    75.00   hans
       4        2    50.00   har
       2        2     0.00   hastigt
       2        1    50.00   heder
       1        1     0.00   hel
       4        1    75.00   hela
       1        1     0.00   helsning
       1        1     0.00   hemma
       1        1     0.00   hemwist
       6        1    83.33   henne
       1        1     0.00   hennes
       3        2    33.33   herr
       2        2     0.00   herre
       1        1     0.00   herres
       9        4    55.56   heta
       2        2     0.00   hette
       1        0   100.00   hielp
       1        1     0.00   hielper
       2        2     0.00   hiernbrott
       1        1     0.00   hierta
       1        1     0.00   hiertat
       1        1     0.00   hiertskott
       1        1     0.00   himla
       1        0   100.00   himlen
       1        1     0.00   himmel
       1        1     0.00   himmelrike
       1        1     0.00   hit
       5        3    40.00   hiã
       1        1     0.00   hofman
       1        1     0.00   holland
      14        2    85.71   hon
       5        0   100.00   honom
       1        1     0.00   hop
       2        1    50.00   hopp
       3        1    66.67   hoppas
       4        1    75.00   hos
       2        1    50.00   hra
       3        1    66.67   hran
       1        0   100.00   hrans
       2        0   100.00   hrligen
       1        1     0.00   hufwud
       1        1     0.00   hulpit
       5        1    80.00   huru
       6        4    33.33   hus
       1        1     0.00   huset
       1        1     0.00   hustru
       1        1     0.00   hustrur
       7        5    28.57   hwad
       5        3    40.00   hwar
       2        1    50.00   hwem
       2        0   100.00   hwilka
       1        1     0.00   hwilkas
       1        1     0.00   hwilken
       2        1    50.00   hwilket
       1        1     0.00   hwã
       1        1     0.00   hysa
      36       16    55.56   hã
       1        1     0.00   ibland
      20        6    70.00   icke
       1        1     0.00   ifriga
       1        0   100.00   igen
       4        1    75.00   igenom
       1        1     0.00   igã
       3        3     0.00   ija
       1        0   100.00   illa
       3        0   100.00   ingen
       1        1     0.00   inhemske
       1        1     0.00   inhã
       1        1     0.00   inkomma
       1        1     0.00   inkomst
       1        1     0.00   inkomster
       1        1     0.00   inoch
       3        2    33.33   inrã
       1        1     0.00   inspectorer
       1        1     0.00   intagne
      16        7    56.25   intet
       5        1    80.00   ja
      40       12    70.00   jag
       1        1     0.00   jaga
       1        1     0.00   januarii
       1        1     0.00   jord
       1        1     0.00   jordklotet
       2        2     0.00   ju
       1        1     0.00   jungfrur
       1        1     0.00   k
       1        1     0.00   kade
       1        0   100.00   kallas
       9        1    88.89   kan
       1        0   100.00   kande
