UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
   53955   Words
   41056   Misrecognized
   23.91%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       2        2     0.00   bergs
       1        1     0.00   bergslag
       2        2     0.00   bergslagen
       1        1     0.00   bergsten
       1        1     0.00   bergtroll
       1        1     0.00   bergzlag
       1        1     0.00   berius
       2        1    50.00   beror
      42       22    47.62   berã
       1        1     0.00   besee
       3        3     0.00   besinna
       1        1     0.00   besinnar
       3        3     0.00   beskaffenhet
       1        1     0.00   beskied
       3        3     0.00   beskiedelig
       2        2     0.00   beskiedeliga
       2        2     0.00   beskiedelighet
       1        1     0.00   beskiedeligt
       1        1     0.00   beskiedlig
       1        1     0.00   beskiedligt
       1        1     0.00   beskrefwo
       1        1     0.00   beskrifning
       4        4     0.00   beskrifwa
       1        1     0.00   beskrifwer
       1        1     0.00   beskrifwes
       1        1     0.00   beskrifwit
       3        3     0.00   beskydd
       1        1     0.00   beskyller
       1        1     0.00   beskylte
       4        4     0.00   beskã
       1        1     0.00   beslutat
       2        2     0.00   beslutit
       1        1     0.00   beslã
       1        1     0.00   bespara
       2        2     0.00   besparas
       1        1     0.00   besparer
       1        1     0.00   besparing
       1        1     0.00   bestarne
       1        1     0.00   bestiger
       2        2     0.00   bestod
       1        1     0.00   bestodo
       1        1     0.00   bestormade
       2        2     0.00   bestrida
       1        1     0.00   bestridande
       1        1     0.00   bestridde
       1        1     0.00   bestyra
       2        2     0.00   bestyrka
      20       20     0.00   bestã
       1        1     0.00   beswara
       6        6     0.00   beswã
       1        1     0.00   besynnerlig
       1        1     0.00   besynnerliga
       5        5     0.00   besynnerligen
       7        7     0.00   besã
       1        0   100.00   bet
       1        0   100.00   beta
       1        0   100.00   betaga
       1        0   100.00   betagen
       1        1     0.00   betages
       2        1    50.00   betala
       1        1     0.00   betalande
       2        2     0.00   betalar
       1        1     0.00   betalas
       1        1     0.00   betalt
       1        1     0.00   bete
       1        0   100.00   betee
       1        1     0.00   betekna
       1        1     0.00   beteknar
       3        2    33.33   betiena
       1        0   100.00   betienar
       1        1     0.00   betiening
       3        2    33.33   betient
       1        1     0.00   betiente
