UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
  302465   Characters
  421832   Errors
  -39.46%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
  -39.46%  Accuracy After Correction

     Ins    Subst      Del   Errors
     109        0   {}-{så långts at samma ån...}
     109        0   {}-{äm stenade - Wöndertm ...}
     108        0   {}-{ono kil heder msl wisa«...}
     108        0   {}-{stilla evacuation samt m...}
     107        0   {}-{ föderzophyri Muulcksna...}
     107        0   {}-{allex fom Uthlasmingen i...}
     107        0   {}-{m ma landet , dä han be...}
     107        0   {}-{och sattes först in på...}
     107        0   {}-{�r upfunnen af den rygtb...}
     106        0   {}-{ffna Vehieen �<86> » bo...}
     106        0   {}-{modrenx och henne soxn e...}
     106        0   {ſ}-{- . - , , , - . . - . - ...}
     105        0   {<\n>}-{ . }
     105        0   {}-{ skymf ohamnad. När Kon...}
     105        0   {}-{.H · - - . - - - - - : ...}
     105        0   {}-{aägse i - « - U s - - ...}
     105        0   {}-{utbredd ifrån Venetianf...}
     104        0   {}-{ J« » . . : , . . sk i...}
     104        0   {}-{ma sattj kap thet sig me...}
     104        0   {}-{således-hindrar thgn ra...}
     103        0   {Wa}-{, - , - : . . , - . . , ...}
     103        0   {}-{=======<\n>W -»c.o.-V.c...}
     103        0   {}-{cktt drefs . . « « « ...}
     103        0   {}-{t nämna några få.:» ...}
     103        0   {ſp}-{p ..ratt.jc"11re -�<80>...}
     102        0   {Oc}-{. , - - : : . . - . . . ...}
     102        0   {}-{=======<\n>» 0 ) v sk s...}
     102        0   {}-{HerdeSteg ,i-«p«sie1ja...}
     102        0   {}-{rarz sad�<80><99> han «...}
     102        0   {}-{sg2z· Alll Klädk af dl...}
     102        0   {}-{� gon hwad skal han icke...}
     101        0   {b}-{mycket annot) 75 hockey ...}
     101        0   {}-{ hamptadcfä många Maat...}
     101        0   {}-{. , - , - " , - - , - . ...}
     101        0   {}-{:. Och pck thet khem the...}
     101        0   {}-{lse hafwa först infört...}
     101        0   {}-{närpen består c 2 lika...}
     101        0   {}-{ort ; men hos gammalt fo...}
     101        0   {}-{tii irönsnedmyllandr J ...}
     100        0   {<\n>}-{ » }
     100        0   {}-{När en man med en oeeen...}
     100        0   {}-{e �<80><94> fwårigheter...}
     100        0   {}-{itum o en setma eller Ol...}
      99        0   {}-{, , - , - , - . , - , , ...}
      99        0   {}-{västlig ynlgltn , säge...}
      99        0   {}-{�nde thet tik Skeparens ...}
      98        0   {<\n>}-{ont en settera eller gyt...}
      98        0   {k}-{ - - , - , , - - - - - !...}
      98        0   {}-{enjsadThank wil »b1t«�...}
      98        0   {}-{eosista sik-strecke- "ra...}
      98        0   {}-{gotanttatFeelhgg; - - - ...}
      98        0   {}-{nm Jungfrn Maria kil är...}
      98        0   {}-{som formcjlt årj och ha...}
      98        0   {}-{ster » ier . . CV - . -...}
      98        0   {}-{t nar« gisa,»-ntir Att...}
      97        0   {<\n>}-{tsi) Och « the Gro�<9F>...}
      97        0   {}-{ " B 4 star - . - - - - ...}
      97        0   {}-{ in som . - - . . . - ! ...}
      97        0   {}-{fwande bundan i Hertigen...}
      97        0   {}-{lantossi Zochkän siktet...}
      97        0   {}-{lornas- » j « werk« T...}
      97        0   {}-{tll ax förhanle font h�...}
      97        0   {}-{x}
      97        0   {�}-{� . - . - - - - - . - - ...}
      97        0   {äthſ}-{JF �<80><94> ..�<80><94>...}
      96        0   {}-{ , , , - , , , - , , , ....}
      96        0   {}-{ . " , , . , : - . : , ....}
      96        0   {}-{ abrak « vas - - , - - ...}
      96        0   {}-{ på det yttra kronblade...}
      96        0   {}-{InloppJTä svik distkomm...}
      96        0   {}-{els förnedrande sstgtse...}
      96        0   {}-{n (Besee rhen 2 Anmärkn...}
      96        0   {}-{p Hwad den f rstK�<80>...}
      95        0   {}-{ felas Mus dä stigma - ...}
      95        0   {}-{ mellan pipor krus och.k...}
      95        0   {}-{Planen blef då anlagd a...}
      94        0   {/ }-{x}
      94        0   {j}-{st �<80><99>--. « . cn ...}
      94        0   {}-{ med Wendijka Konungen B...}
      94        0   {}-{-6.cap CPU hmstksågheri...}
      94        0   {}-{lt » « yo LYGEUM Blomf...}
      94        0   {}-{rmsljcysujjksfffeftetsin...}
      94        0   {}-{stim randa - sigh fä ö...}
      94        0   {}-{» B v sa tvål L ! - - ...}
      93        0   {:<\n>}-{ngå deuxpä intetzsgttz...}
      93        0   {P}-{såsom af Catal och Bel�...}
      93        0   {}-{ E 3 sam- . , - , , , , ...}
      93        0   {}-{ så nedriga tanke sätt...}
      93        0   {}-{a-s hattar och et Mynk s...}
      93        0   {}-{an andra fortfa ra vthi ...}
      93        0   {}-{erlnitutaf xli-muns kysk...}
      93        0   {}-{es taeman wclessxersinna...}
      93        0   {}-{om» HB 3 - mh - - . - ;...}
      93        0   {}-{sthen Jupiter- Uphögde ...}
      93        0   {}-{ton berättar ar pa berg...}
      93        0   {ſ}-{ehee ae tu mä · » han...}
      93        0   {ſ}-{o sk - . . - . - - - , -...}
      92        0   {}-{-�<80><94> - . - - - . -...}
      92        0   {}-{Ti) at saga· thetj at h...}
