UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
   14206   Words
   10704   Misrecognized
   24.65%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       1        1     0.00   ckligt
       1        1     0.00   ckt
       1        1     0.00   ckte
       1        1     0.00   cktelå
       1        1     0.00   cktes
       1        1     0.00   cktig
       1        1     0.00   ckå
       1        1     0.00   clara
       1        1     0.00   clauå
       1        1     0.00   co
       1        0   100.00   colique
       1        1     0.00   com
       2        1    50.00   compa
       1        1     0.00   compagni
       1        1     0.00   compagnie
      11        6    45.45   compagniet
       1        1     0.00   compagniets
       1        0   100.00   con
       1        1     0.00   conditioner
       1        1     0.00   conf
       1        0   100.00   contra
       1        1     0.00   contraband
      10       10     0.00   conå
       1        1     0.00   cor
       1        0   100.00   cordial
       1        1     0.00   courantaå
       1        0   100.00   credit
       1        1     0.00   cribere
       1        1     0.00   cronan
       5        5     0.00   cronans
       1        0   100.00   cronhielm
       1        1     0.00   ctat
       1        1     0.00   ctroy
       1        0   100.00   cui
       1        1     0.00   cul
       1        1     0.00   cum
       2        2     0.00   cã
      16       16     0.00   d
      12       10    16.67   da
       3        3     0.00   dag
       2        2     0.00   dageligen
       8        7    12.50   dagen
       1        0   100.00   dagh
       1        0   100.00   daglict
      24       23     4.17   daler
      15       11    26.67   dan
       6        5    16.67   dana
       1        1     0.00   dande
       1        1     0.00   dandes
       7        7     0.00   dane
       8        8     0.00   dannemark
      13       12     7.69   dant
       1        1     0.00   danå
       1        1     0.00   dar
       2        2     0.00   darius
       1        1     0.00   darna
       1        1     0.00   dat
       2        2     0.00   dd
       4        4     0.00   dde
       1        1     0.00   dder
       1        1     0.00   ddes
      86       61    29.07   de
       1        0   100.00   debet
       1        1     0.00   debiten
       1        0   100.00   debitera
       1        0   100.00   december
       1        1     0.00   declinat
       1        1     0.00   dehl
       2        2     0.00   dehlar
       2        2     0.00   dehlen
       6        5    16.67   del
       3        0   100.00   delen
       1        1     0.00   delig
       1        1     0.00   deliga
       2        2     0.00   deligen
       4        4     0.00   dels
       1        1     0.00   delt
      13        9    30.77   dem
      64       55    14.06   den
      12        4    66.67   denna
       8        7    12.50   denne
       1        1     0.00   dentaliå
       1        1     0.00   denå
      34       29    14.71   der
      10        9    10.00   deras
       1        1     0.00   derefter
       1        1     0.00   deremot
       5        5     0.00   derfã
       1        1     0.00   derhã
       4        4     0.00   derigenom
       2        2     0.00   derjemte
       1        1     0.00   derligit
       1        1     0.00   dermanland
       1        1     0.00   dermed
       1        1     0.00   derna
       3        3     0.00   derne
       3        3     0.00   derom
       1        1     0.00   ders
       1        1     0.00   dertil
       3        3     0.00   dertill
       1        1     0.00   derutaf
       1        1     0.00   deruti
       1        1     0.00   derutinnan
       1        1     0.00   derutt
       2        2     0.00   derwid
       1        1     0.00   derã
       2        2     0.00   derå
      19       19     0.00   des
       1        1     0.00   desutom
      65       57    12.31   det
       3        3     0.00   dets
      12        6    50.00   detta
       1        1     0.00   deâ
       8        8     0.00   deã
       2        2     0.00   deå
       2        2     0.00   dh
       1        1     0.00   dhana
       1        1     0.00   dhant
       1        0   100.00   diarrhea
       1        1     0.00   dichtat
       1        1     0.00   die
       1        1     0.00   diefwulens
       1        1     0.00   diei
       2        1    50.00   dig
       1        1     0.00   digare
       2        2     0.00   dige
       1        1     0.00   dikter
       1        1     0.00   diocletiani
       1        1     0.00   directe
       1        1     0.00   directeur
       2        2     0.00   directeurerne
       1        1     0.00   diup
       7        7     0.00   diverå
       2        2     0.00   diå
       1        1     0.00   djen
       6        6     0.00   dl
       2        2     0.00   dla
       1        1     0.00   dlare
       1        1     0.00   dle
       1        1     0.00   dnaden
       4        4     0.00   doch
       4        4     0.00   dock
       1        1     0.00   dockor
       2        2     0.00   doct
       1        1     0.00   dog
       1        1     0.00   dom
       1        1     0.00   domar
       1        1     0.00   domare
       1        1     0.00   domeliga
       1        1     0.00   domen
       1        0   100.00   domi
       1        1     0.00   dot
       3        0   100.00   dotter
       1        1     0.00   doå
       3        2    33.33   dra
       1        1     0.00   drab
       1        1     0.00   drabba
       1        1     0.00   drad
       1        1     0.00   drafwelswã
       1        1     0.00   draga
       1        1     0.00   drager
       1        1     0.00   dragha
       1        1     0.00   dragit
       1        1     0.00   drande
       1        1     0.00   drar
       1        1     0.00   drarna
       1        0   100.00   drefna
       1        1     0.00   dret
       2        2     0.00   dricka
       1        1     0.00   drickande
       1        1     0.00   drot
       9        9     0.00   drotning
       3        3     0.00   drotningen
       1        1     0.00   dryckes
       1        1     0.00   dryckeskã
       6        6     0.00   drã
       1        1     0.00   ds
       4        3    25.00   dt
       1        1     0.00   dtorftiga
       1        1     0.00   dubtarus
       1        0   100.00   duces
       1        1     0.00   ducter
       1        1     0.00   duga
       1        0   100.00   dulcem
       1        1     0.00   dun
       1        1     0.00   duriets
       1        1     0.00   dwkade
       2        2     0.00   dygder
       1        1     0.00   dylike
       2        2     0.00   dymedelå
       1        1     0.00   dyr
       1        1     0.00   dyraå
       1        1     0.00   dyrkan
       1        1     0.00   dyrt
      47       40    14.89   dã
       4        4     0.00   då
      50       49     2.00   e
       1        1     0.00   eclog
       2        2     0.00   ed
      17       17     0.00   edan
       1        1     0.00   eden
       1        1     0.00   eder
       1        1     0.00   edermera
       1        1     0.00   edert
       1        1     0.00   edhan
       1        1     0.00   edleå
       1        1     0.00   edt
       2        2     0.00   ee
       3        3     0.00   eedt
       1        1     0.00   eeld
       4        1    75.00   een
       7        7     0.00   eende
       1        1     0.00   eenlig
       1        1     0.00   ef
       2        1    50.00   eff
       1        1     0.00   effect
       1        1     0.00   effecter
       4        4     0.00   effter
       1        1     0.00   effterkomma
       1        1     0.00   effterlefwa
       1        1     0.00   effterlyda
      26        9    65.38   efter
       1        0   100.00   efterfã
       1        1     0.00   eftertanka
       1        0   100.00   eftertã
       1        1     0.00   efterå
       2        0   100.00   egen
       1        1     0.00   egendom
       1        1     0.00   egennyt
       1        0   100.00   egenteliga
       3        1    66.67   egenteligen
       3        3     0.00   egenå
       1        1     0.00   eger
       1        1     0.00   eget
       1        1     0.00   eghit
       4        2    50.00   egit
       1        1     0.00   eglande
       1        1     0.00   eglat
       1        0   100.00   egna
       1        1     0.00   ego
       1        1     0.00   eho
       2        2     0.00   ehuru
       1        1     0.00   ehwar
       7        5    28.57   ei
       2        2     0.00   eij
      11        4    63.64   ej
       2        2     0.00   el
       2        2     0.00   elden
       1        1     0.00   elephant
       1        1     0.00   elephanter
       1        1     0.00   eliga
       1        0   100.00   eljes
       5        5     0.00   eljeå
      49       25    48.98   eller
       2        2     0.00   elå
       1        1     0.00   em
       6        3    50.00   emedan
       4        2    50.00   emellan
      17        1    94.12   emot
       1        0   100.00   emottagen
       1        1     0.00   emottagne
     120       28    76.67   en
       3        0   100.00   ena
       1        1     0.00   enahanda
       1        1     0.00   enare
       1        1     0.00   end
       5        5     0.00   enda
       1        1     0.00   endalychtonne
       3        3     0.00   endaå
       7        7     0.00   ende
       1        1     0.00   ender
       1        1     0.00   endes
       3        3     0.00   endet
       4        4     0.00   engeland
       1        1     0.00   engelå
       2        2     0.00   enka
       1        1     0.00   enkannerliga
       1        1     0.00   enlig
       1        1     0.00   enligaå
       1        1     0.00   enligt
       1        0   100.00   enom
       1        0   100.00   enparigt
       5        5     0.00   ens
       3        3     0.00   entia
       1        1     0.00   entz
       1        1     0.00   enwã
       3        3     0.00   enå
       1        1     0.00   epa
       1        1     0.00   epilepå
       1        1     0.00   epiå
       1        1     0.00   eq
       1        1     0.00   equencen
       1        0   100.00   equis
       1        1     0.00   equitur
      13       12     7.69   er
       1        1     0.00   era
       1        1     0.00   erar
       1        1     0.00   eremit
       1        1     0.00   erfordra
       1        0   100.00   ergo
       7        7     0.00   erik
       1        1     0.00   eriks
       1        1     0.00   erligen
       1        1     0.00   erling
       1        1     0.00   erlã
       1        1     0.00   erna
       1        1     0.00   erne
       1        1     0.00   ernes
       1        1     0.00   erroris
       1        1     0.00   ervation
       2        2     0.00   erã
       1        1     0.00   erå
       8        8     0.00   es
      32       12    62.50   et
       1        1     0.00   etc
       1        0   100.00   etiam
      10        1    90.00   ett
       1        1     0.00   ettes
       1        1     0.00   ettning
       1        1     0.00   ettningarna
       1        1     0.00   eu
       1        1     0.00   eucharius
       1        1     0.00   europraeiå
       5        5     0.00   euå
       1        1     0.00   evdoxias
       1        1     0.00   evtychis
       2        2     0.00   ewangelium
       1        1     0.00   ewangeliå
       1        1     0.00   ewig
       5        1    80.00   ex
       1        0   100.00   examineras
       3        3     0.00   exempel
       1        1     0.00   exerc
       1        1     0.00   exiå
       1        1     0.00   ezech
      10       10     0.00   eå
      11        7    36.36   f
       1        1     0.00   fab
       1        0   100.00   fabr
       1        0   100.00   fabri
       2        1    50.00   fabriquen
       3        2    33.33   fabriquer
       1        0   100.00   fabriquernes
       2        1    50.00   fabriqueurens
       3        2    33.33   fader
       1        1     0.00   faderbroder
       1        0   100.00   fadher
       1        1     0.00   faldighet
       1        1     0.00   falkar
       1        1     0.00   fall
       1        0   100.00   falla
       1        1     0.00   fallandeå
       1        1     0.00   fande
       2        1    50.00   fant
       2        1    50.00   far
       2        1    50.00   fara
       1        0   100.00   farlige
       1        1     0.00   farty
       1        1     0.00   farå
       1        0   100.00   fatta
       1        1     0.00   fattas
       1        1     0.00   fattigdomen
       8        8     0.00   faå
       1        1     0.00   fde
       1        1     0.00   fdeteknare
       1        1     0.00   fdingars
       1        1     0.00   feber
       1        0   100.00   februarii
       1        1     0.00   februario
       1        0   100.00   feela
       1        0   100.00   fel
       1        1     0.00   felade
       1        1     0.00   felande
       3        2    33.33   fell
       1        0   100.00   femtio
       1        1     0.00   fenhet
       1        1     0.00   ferdas
       1        1     0.00   fes
       1        1     0.00   fetma
       4        4     0.00   feå
       1        1     0.00   ffa
       1        1     0.00   ffar
       1        1     0.00   ffelig
       2        1    50.00   fick
       1        0   100.00   fides
       1        1     0.00   fien
       1        1     0.00   fierran
       1        0   100.00   fig
       2        2     0.00   filt
       1        1     0.00   fin
       1        0   100.00   fina
       2        2     0.00   finaem
       1        0   100.00   finare
       1        0   100.00   finem
       2        1    50.00   finhet
       7        2    71.43   finna
       1        1     0.00   finnarnas
       2        1    50.00   finnas
       1        1     0.00   finne
       4        0   100.00   finner
       2        0   100.00   finnes
       1        1     0.00   fint
       1        1     0.00   finå
       2        0   100.00   firilaat
       1        0   100.00   firilaatum
       1        0   100.00   fja
       1        1     0.00   flande
       2        1    50.00   flera
       8        5    37.50   flere
       1        1     0.00   flighet
       1        1     0.00   flit
       1        1     0.00   flott
       2        2     0.00   fluã
       1        1     0.00   fly
       3        3     0.00   flydde
       1        0   100.00   flyga
       1        1     0.00   flyk
       1        1     0.00   flyktade
       1        1     0.00   flytidt
       1        1     0.00   flã
       1        0   100.00   fning
       1        1     0.00   focta
       1        1     0.00   fodder
       1        0   100.00   foga
       1        1     0.00   fogdens
       1        1     0.00   fogel
       1        1     0.00   foghel
       1        1     0.00   foglar
       8        8     0.00   foglen
       2        2     0.00   foglens
       2        2     0.00   folck
       1        1     0.00   folckenom
       6        6     0.00   folcket
       1        1     0.00   fole
       7        6    14.29   folk
       1        1     0.00   folke
       1        1     0.00   folts
       1        0   100.00   fom
       3        3     0.00   fordom
       1        1     0.00   fordra
       1        1     0.00   fordran
       1        1     0.00   fordras
       1        1     0.00   foret
       1        0   100.00   forna
       1        1     0.00   fornemå
       3        3     0.00   forniother
       1        0   100.00   foro
       1        1     0.00   fortplantande
       1        1     0.00   forwiå
       1        1     0.00   fot
       1        1     0.00   foå
       1        1     0.00   fraelå
       2        1    50.00   fram
       1        1     0.00   frambrakte
       2        0   100.00   framgent
       1        0   100.00   framgã
       1        1     0.00   framledna
       1        1     0.00   framledne
       1        1     0.00   framman
       1        0   100.00   frampt
       1        0   100.00   framt
       1        0   100.00   framtar
       1        1     0.00   frank
       1        1     0.00   frankiå
       2        2     0.00   frankrike
       1        1     0.00   frantå
       1        1     0.00   franå
       1        1     0.00   frar
       1        1     0.00   fre
       1        1     0.00   freds
       1        1     0.00   frem
       1        1     0.00   freå
       1        1     0.00   friderici
       2        1    50.00   friga
       1        1     0.00   frige
       1        0   100.00   friget
       1        1     0.00   frigit
       2        2     0.00   frij
       1        1     0.00   frijt
       1        1     0.00   frimã
       1        1     0.00   fring
       1        0   100.00   fritt
       1        0   100.00   fru
       1        1     0.00   frucht
       1        1     0.00   frucktbarhet
       1        0   100.00   fruentimber
       1        1     0.00   fruentimmer
       1        1     0.00   fruentimmers
      11        3    72.73   frã
       1        0   100.00   ften
       1        0   100.00   ftigt
       1        1     0.00   fuchtas
       1        1     0.00   fulla
       1        1     0.00   fullan
       1        1     0.00   fullkomligher
       1        1     0.00   fullt
       1        1     0.00   fullã
       1        1     0.00   fult
       1        1     0.00   fund
       1        1     0.00   fundin
       1        0   100.00   funnit
       1        1     0.00   funnos
       3        3     0.00   furå
       1        0   100.00   futilita
       1        0   100.00   futuris
       1        0   100.00   futurus
       4        4     0.00   fwa
       2        2     0.00   fwande
