Average:	 WordAccuracy: 0.2532458289134987 	 CharacterAccuracy: 0.6787828535281387 
argus_ed_pg_a0098.txt 	 WordAccuracy: 0.32014388489208634 	 CharacterAccuracy: 0.703843730308758 
argus_ed_pg_a0075.txt 	 WordAccuracy: 0.2764505119453925 	 CharacterAccuracy: 0.733374008541793 
argus_ed_pg_a0100.txt 	 WordAccuracy: 0.30218068535825543 	 CharacterAccuracy: 0.724700761697497 
argus_ed_pg_a0048.txt 	 WordAccuracy: 0.14102564102564102 	 CharacterAccuracy: 0.601750547045951 
argus_ed_pg_a0060.txt 	 WordAccuracy: 0.32679738562091504 	 CharacterAccuracy: 0.73361522198731 
argus_ed_pg_a0074.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.383500557413600 
argus_ed_pg_a0013.txt 	 WordAccuracy: 0.3633440514469453 	 CharacterAccuracy: 0.747894441325098 
argus_ed_pg_a0198.txt 	 WordAccuracy: 0.2832764505119454 	 CharacterAccuracy: 0.670526925303995 
argus_ed_pg_a0188.txt 	 WordAccuracy: 0.3264094955489614 	 CharacterAccuracy: 0.707251082251082 
argus_ed_pg_a0003.txt 	 WordAccuracy: 0.35039370078740156 	 CharacterAccuracy: 0.773918741808650 
argus_ed_pg_a0029.txt 	 WordAccuracy: 0.035211267605633804 	 CharacterAccuracy: 0.536231884057971 
argus_ed_pg_a0149.txt 	 WordAccuracy: 0.30564784053156147 	 CharacterAccuracy: 0.670293797606093 
argus_ed_pg_a0160.txt 	 WordAccuracy: 0.008695652173913044 	 CharacterAccuracy: 0.462519936204146 
argus_ed_pg_a0028.txt 	 WordAccuracy: 0.22594142259414227 	 CharacterAccuracy: 0.7345719973457 
argus_ed_pg_a0031.txt 	 WordAccuracy: 0.266304347826087 	 CharacterAccuracy: 0.667602996254681 
argus_ed_pg_a0178.txt 	 WordAccuracy: 0.24210526315789474 	 CharacterAccuracy: 0.694904849600982 
argus_ed_pg_a0018.txt 	 WordAccuracy: 0.18461538461538463 	 CharacterAccuracy: 0.620396600566572 
argus_ed_pg_a0037.txt 	 WordAccuracy: 0.19272727272727272 	 CharacterAccuracy: 0.701149425287356 
argus_ed_pg_a0156.txt 	 WordAccuracy: 0.2625 	 CharacterAccuracy: 0.696883852691218 
argus_ed_pg_a0197.txt 	 WordAccuracy: 0.2686084142394822 	 CharacterAccuracy: 0.690463215258855 
argus_ed_pg_a0183.txt 	 WordAccuracy: 0.32081911262798635 	 CharacterAccuracy: 0.686220254565578 
argus_ed_pg_a0182.txt 	 WordAccuracy: 0.35051546391752575 	 CharacterAccuracy: 0.725414364640883 
argus_ed_pg_a0035.txt 	 WordAccuracy: 0.3003194888178914 	 CharacterAccuracy: 0.714608009024252 
argus_ed_pg_a0085.txt 	 WordAccuracy: 0.32142857142857145 	 CharacterAccuracy: 0.733929569591950 
argus_ed_pg_a0091.txt 	 WordAccuracy: 0.2641509433962264 	 CharacterAccuracy: 0.686139747995418 
argus_ed_pg_a0133.txt 	 WordAccuracy: 0.26490066225165565 	 CharacterAccuracy: 0.711854792966534 
argus_ed_pg_a0119.txt 	 WordAccuracy: 0.3483483483483483 	 CharacterAccuracy: 0.727956989247311 
argus_ed_pg_a0093.txt 	 WordAccuracy: 0.275974025974026 	 CharacterAccuracy: 0.713649025069637 
argus_ed_pg_a0094.txt 	 WordAccuracy: 0.34049079754601225 	 CharacterAccuracy: 0.744147157190635 
argus_ed_pg_a0136.txt 	 WordAccuracy: 0.12804878048780488 	 CharacterAccuracy: 0.664171122994652 
