Average:	 WordAccuracy: 0.19706617095248738 	 CharacterAccuracy: 0.5763146798136092 
argus_lb3026335_5_0062.txt 	 WordAccuracy: 0.27469135802469136 	 CharacterAccuracy: 0.715101193565127 
argus_lb3026335_5_0139.txt 	 WordAccuracy: 0.19801980198019803 	 CharacterAccuracy: 0.675900277008310 
argus_lb3026335_5_0071.txt 	 WordAccuracy: 0.2597402597402597 	 CharacterAccuracy: 0.62749800159872 
argus_lb3026335_5_0070.txt 	 WordAccuracy: 0.1872791519434629 	 CharacterAccuracy: 0.613788895668090 
argus_lb3026335_5_0106.txt 	 WordAccuracy: 0.2393617021276596 	 CharacterAccuracy: 0.656610470275066 
argus_lb3026335_5_0112.txt 	 WordAccuracy: 0.32014388489208634 	 CharacterAccuracy: 0.716284987277353 
argus_lb3026335_5_0099.txt 	 WordAccuracy: 0.23529411764705882 	 CharacterAccuracy: 0.670372429127292 
argus_lb3026335_5_0174.txt 	 WordAccuracy: 0.24305555555555555 	 CharacterAccuracy: 0.583096993760635 
argus_lb3026335_5_0016.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0. 
argus_lb3026335_5_0167.txt 	 WordAccuracy: 0.3115264797507788 	 CharacterAccuracy: 0.695553021664766 
argus_lb3026335_5_0173.txt 	 WordAccuracy: 0.23448275862068965 	 CharacterAccuracy: 0.628490028490028 
argus_lb3026335_5_0165.txt 	 WordAccuracy: 0.16783216783216784 	 CharacterAccuracy: 0.4756097560975609 
argus_lb3026335_5_0011.txt 	 WordAccuracy: 0.12093023255813953 	 CharacterAccuracy: 0.4720133667502088 
argus_lb3026335_5_0010.txt 	 WordAccuracy: 0.22962962962962963 	 CharacterAccuracy: 0.612634088200238 
argus_lb3026335_5_0170.txt 	 WordAccuracy: 0.24719101123595505 	 CharacterAccuracy: 0.580137659783677 
argus_lb3026335_5_0164.txt 	 WordAccuracy: 0.08680555555555555 	 CharacterAccuracy: 0.416054267947993 
argus_lb3026335_5_0020.txt 	 WordAccuracy: 0.13875598086124402 	 CharacterAccuracy: 0.592440427280197 
argus_lb3026335_5_0036.txt 	 WordAccuracy: 0.2398753894080997 	 CharacterAccuracy: 0.658283214871514 
argus_lb3026335_5_0037.txt 	 WordAccuracy: 0.2109090909090909 	 CharacterAccuracy: 0.712643678160919 
argus_lb3026335_5_0026.txt 	 WordAccuracy: 0.3613707165109034 	 CharacterAccuracy: 0.665145464917284 
argus_lb3026335_5_0030.txt 	 WordAccuracy: 0.10416666666666667 	 CharacterAccuracy: 0.605008077544426 
argus_lb3026335_5_0192.txt 	 WordAccuracy: 0.16129032258064516 	 CharacterAccuracy: 0.589297658862876 
argus_lb3026335_5_0095.txt 	 WordAccuracy: 0.25696594427244585 	 CharacterAccuracy: 0.582411504424778 
argus_lb3026335_5_0096.txt 	 WordAccuracy: 0.12831858407079647 	 CharacterAccuracy: 0.522605363984674 
argus_lb3026335_5_0120.txt 	 WordAccuracy: 0.1276595744680851 	 CharacterAccuracy: 0.4328657314629258 
argus_lb3026335_5_0087.txt 	 WordAccuracy: 0.1037037037037037 	 CharacterAccuracy: 0.345800524934383 
argus_lb3026335_5_0125.txt 	 WordAccuracy: 0.17537313432835822 	 CharacterAccuracy: 0.564784053156146 
argus_lb3026335_5_0084.txt 	 WordAccuracy: 0.2119205298013245 	 CharacterAccuracy: 0.675317504141358 
argus_lb3026335_5_0046.txt 	 WordAccuracy: 0.125 	 CharacterAccuracy: 0.531297709923664 
argus_lb3026335_5_0091.txt 	 WordAccuracy: 0.21069182389937108 	 CharacterAccuracy: 0.672394043528064 
